date,actual_y_h7,lasso_bic_y_h7,lasso_bic_var_count_y_h7,lasso_aic_y_h7,lasso_aic_var_count_y_h7,lasso_cv_y_h7,lasso_cv_var_count_y_h7,lasso_val_y_h7,lasso_val_var_count_y_h7,ridge_cv_y_h7,ridge_val_y_h7
2024-07-16,-7.504319171318432,-7.271532413818352,2,-7.259720025747268,33,-7.264480417556103,30,-7.270839826473877,2,-7.24363511982622,-7.2281789226945365
2024-07-17,-7.715830478728725,-7.432437597764948,2,-7.261146496361904,33,-7.265958897979246,29,-7.42699985923019,2,-7.196647069118369,-7.234377905358329
2024-07-18,-7.111101362030015,-7.538659725953359,2,-7.527872314081284,34,-7.525172801024261,29,-7.53046587740897,2,-7.61358418538331,-7.669615504801911
2024-07-19,-7.731151246587125,-7.464295215294129,2,-7.444680014036349,34,-7.4425432551471795,28,-7.458021204775611,2,-7.562447113256208,-7.597167213999399
2024-07-20,-6.6745965844828605,-7.795532787309379,2,-7.870252585595465,34,-7.867813306174819,30,-7.779406230528082,2,-7.9310728453421016,-7.980430505440332
2024-07-21,-8.297723232050007,-7.535225495581527,2,-7.679405174815286,34,-7.678850961541151,32,-7.526870787267149,2,-7.632910693011843,-7.593427501211127
2024-07-22,-7.220642471062432,-7.646299150955182,2,-7.696459016126058,34,-7.688959851761199,32,-7.634799056170855,2,-7.688205120604961,-7.695500812870343
2024-07-23,-7.567743991658627,-7.514016802533515,2,-7.480823527859706,33,-7.486426244258047,31,-7.506490207098921,2,-7.283455994952769,-7.284161699945242
2024-07-24,-7.537578973039193,-7.600104024424024,2,-7.573591234773779,33,-7.577852157172852,32,-7.590043360121062,2,-7.455726431536751,-7.470511855481138
2024-07-25,-7.134693601377736,-7.356644294205876,2,-7.284612405279785,34,-7.282320063325073,31,-7.353925260794157,2,-7.410591238033538,-7.4142321248693
2024-07-26,-6.728020741506768,-7.574864170040817,2,-7.618823791919207,35,-7.616559897750288,32,-7.566189341667956,2,-7.733252525842128,-7.737162542498592
2024-07-27,-7.102715268773577,-7.127568758616579,2,-7.165080482326159,34,-7.1608829528427265,33,-7.132741847197588,2,-7.445608240126961,-7.384746237796843
2024-07-28,-6.901570663299103,-7.799266932627934,2,-7.874676230713756,34,-7.865657845335395,33,-7.783933045760998,2,-7.861079151214586,-7.856947000732194
2024-07-29,-4.331832929576587,-7.3719609866438445,2,-7.261689246248774,34,-7.269206279813521,33,-7.369369312544769,2,-7.304763804435859,-7.2581100119777116
2024-07-30,-6.129507554817753,-7.508850354317398,4,-7.425122589182701,34,-7.432647862945066,32,-7.502081770711963,2,-7.2835889945727095,-7.265227196821713
2024-07-31,-6.56821202032419,-7.4954947108580825,4,-7.4870993483319355,34,-7.487091207284322,33,-7.489118743876831,2,-7.474599134826628,-7.461983303055208
2024-08-01,-5.881456842610719,-7.343135614488451,4,-7.430764080689097,34,-7.419274570841416,31,-7.341153351064907,2,-7.683103041334421,-7.709053111165136
2024-08-02,-6.5521594278707,-7.190985365402329,4,-7.310868971617502,35,-7.311913254082791,30,-7.183907401201231,2,-7.474172953640432,-7.4884831369677665
2024-08-03,-8.164746233335169,-7.330968298809408,4,-7.340750407588624,34,-7.347716273026681,31,-7.329274617818534,2,-7.388816489526062,-7.414509862076498
2024-08-04,-7.347966273268356,-7.24011551675772,4,-7.180493992601902,34,-7.180006849239344,31,-7.241407157474767,2,-7.452306723696554,-7.480736088383772
2024-08-05,-6.301581779560638,-6.1715262428084845,4,-6.10277187938461,34,-6.102472397435037,32,-6.2048180623048905,2,-6.520028306159175,-6.443679495078559
2024-08-06,-7.032064393779834,-6.897629055137405,4,-6.784756571777635,34,-6.795900324734729,32,-6.910190426012382,2,-6.7612866389208515,-6.716261047576372
2024-08-07,-7.145182948564176,-7.0767707375572355,4,-6.990682128389892,32,-6.995917626491133,29,-7.083387157230497,2,-6.99852189409256,-6.9873249176787455
2024-08-08,-6.782869713050387,-6.815228422133046,4,-6.805845535660609,32,-6.7952790064775055,29,-6.829419419848001,2,-6.8765415881802685,-6.789682279753632
2024-08-09,-6.993243057300741,-7.077508352122481,4,-7.021240731963568,32,-7.0245300911951984,28,-7.0844794597200345,2,-7.041448028895626,-7.025319142868959
2024-08-10,-8.93414336978374,-7.714160067076746,4,-7.854737010468786,32,-7.851531311829912,28,-7.69561645560379,2,-7.483075732169192,-7.472639533879501
2024-08-11,-8.090430304827276,-7.385037409363718,4,-7.362454881772112,31,-7.3691336597793144,28,-7.383035831991852,2,-7.2644752742174,-7.232267565461697
2024-08-12,-7.395852713362074,-6.986389312441095,4,-6.9351361277756745,31,-6.941859120514255,28,-6.995886409526551,2,-6.95974248914898,-6.924058788403642
2024-08-13,-7.252727153074581,-7.280818582588775,4,-7.277511347787299,30,-7.27971118116594,29,-7.281584029693544,2,-7.192475817786362,-7.165254905897087
2024-08-14,-7.122737507461557,-7.318327396178724,4,-7.182017578141233,30,-7.185379058664537,29,-7.32560251020847,2,-7.230334613680796,-7.208748629557606
2024-08-15,-7.663977474896019,-7.179429549777793,4,-7.101019980914752,30,-7.105951553886049,28,-7.1833237996146275,2,-7.220013803569754,-7.173599919183688
2024-08-16,-6.851098731240136,-7.254488161915978,4,-7.2983522409103845,30,-7.294780193551437,29,-7.256402455707802,2,-7.42257455864891,-7.39279990691982
2024-08-17,-8.299722443510342,-8.046024286376745,4,-8.05757126166109,31,-8.059550966336811,29,-8.02388698740526,2,-7.819486986590225,-7.818856351924736
2024-08-18,-8.590906417273768,-7.7241238749990115,4,-7.800924297672437,31,-7.8037702608081485,29,-7.711099451362452,2,-7.688495560708059,-7.656382270278699
2024-08-19,-7.848062431939034,-7.4479999427432935,4,-7.3938183288282735,30,-7.402908534779013,29,-7.44351930768844,2,-7.347284754942017,-7.324582309654046
2024-08-20,-6.578074293173222,-7.390407839255048,4,-7.37159374836224,30,-7.3741582183328305,29,-7.38765478468268,2,-7.130136215871127,-7.117767949013358
2024-08-21,-6.625319225980788,-7.337173070808379,4,-7.34408673873434,31,-7.345896876798179,30,-7.335989243368983,2,-7.470822480799903,-7.474935251131835
2024-08-22,-7.220716390846805,-7.5608399865593015,4,-7.4282927735892255,31,-7.437299804959901,30,-7.557158116383882,2,-7.222154765511435,-7.256851736611934
2024-08-23,-7.355348084977686,-7.226538515398497,4,-7.310674314531316,31,-7.300911128432135,30,-7.228577363077737,2,-7.799669476624512,-7.7896757759352155
2024-08-24,-9.250891127347398,-7.798237125246683,4,-8.009728494375624,31,-7.999482972377137,30,-7.783926982308636,2,-8.179176686568415,-8.183894816143772
2024-08-25,-7.427050700993551,-7.918381355490579,4,-7.944571054309396,32,-7.938110823022489,30,-7.90059170335036,2,-8.098094903416012,-8.100642215402134
2024-08-26,-7.578986184704846,-7.604034861483726,4,-7.553539361944853,31,-7.562863753574255,30,-7.595413203372556,2,-7.505358025021819,-7.494967542083059
2024-08-27,-7.813351757199836,-7.0898748877249265,4,-7.005312137555171,31,-7.014356625927814,30,-7.096780288752173,2,-6.880137303039813,-6.8130172750967
2024-08-28,-6.5034602127886165,-7.110574376987115,4,-6.744860988750661,30,-6.763220475376401,29,-7.116931419556024,2,-6.559227003194975,-6.5141616521555115
2024-08-29,-6.940360945467537,-7.3507826365473,4,-7.2993368175743445,32,-7.30419094648897,31,-7.350089424553373,2,-7.1224112549628416,-7.139437804350754
2024-08-30,-6.522114937682515,-7.368951636103523,4,-7.271698281953343,32,-7.276734951058326,31,-7.374118621105663,2,-7.386367047186666,-7.3777638803194
2024-08-31,-8.259113009436971,-8.137260208163475,4,-8.156495178917627,32,-8.152297716253539,31,-8.11449776299947,2,-7.925874051668754,-7.958980926711499
2024-09-01,-7.6986759889953715,-7.403046988029914,4,-7.388821802123788,32,-7.388087443347772,31,-7.401673986190891,2,-7.638246350688548,-7.608396477372419
2024-09-02,-7.142083192560166,-7.464250081207121,4,-7.4834677612156035,31,-7.478258432264295,30,-7.461101073601588,2,-7.60893820882396,-7.579083672812657
2024-09-03,-7.454039970224542,-7.561945321030655,4,-7.559112550771866,31,-7.561258912658473,30,-7.552855447138774,2,-7.508959568157932,-7.494993221078156
2024-09-04,-6.956664836147295,-7.028713528950103,4,-7.014362578087053,31,-7.0161123023153475,30,-7.038403232011304,2,-7.159697658294678,-7.0990317182172245
2024-09-05,-7.375311173852939,-7.2051740656367835,4,-7.156442233752572,32,-7.1632760203574195,31,-7.209706899973898,2,-7.216829121897611,-7.191442235168965
2024-09-06,-7.641682246432809,-7.050089566227309,4,-7.013448824126125,32,-7.011476867688401,30,-7.058894940792387,2,-7.081304077734621,-7.02367361511517
2024-09-07,-8.772444578271369,-7.7562584112027,4,-7.904918049277655,32,-7.906475465507034,31,-7.725606718899084,2,-7.797005923052804,-7.796741713225895
2024-09-08,-8.222190817885775,-7.520954015521429,4,-7.530540237552644,33,-7.5291912110187695,31,-7.5163445856875635,2,-7.549265561163164,-7.562226181414135
2024-09-09,-7.505284819602623,-7.2692968622276695,4,-7.207660616645608,33,-7.204276355307002,32,-7.272604800700235,2,-7.241033279971591,-7.21725567001272
2024-09-10,-7.206662096750962,-7.39520554390558,4,-7.383813511346,33,-7.385858261576893,30,-7.39495392789796,2,-7.260936445796399,-7.229817507859198
2024-09-11,-7.000512980515621,-7.165864161127937,4,-6.972077664201209,33,-6.973894823686751,31,-7.19929633841637,2,-7.089687374641063,-7.053880506440893
2024-09-12,-7.40385524870723,-7.3758777790494365,4,-7.316179663598033,34,-7.322229463553201,31,-7.3758333908313025,2,-7.401897602324866,-7.357159277462866
2024-09-13,-7.62533614746632,-7.469563971575543,4,-7.493261026934088,32,-7.4921503420999365,31,-7.46725442830312,2,-7.842551986681658,-7.818320299860028
2024-09-14,-9.118912980170885,-7.936095108371557,4,-7.982044938414299,35,-7.977429613590599,33,-7.92067488043163,2,-8.008601016588914,-8.022980701041242
2024-09-15,-8.210854186197356,-7.740423117285348,4,-7.893588163476683,35,-7.8911590338293784,32,-7.702339188159754,2,-8.091281211283729,-8.091640800472986
2024-09-16,-7.594933488516639,-7.403382870220227,4,-7.410205849616589,35,-7.4130866114031875,32,-7.4034521048306745,2,-7.3959544621205575,-7.362960860975872
2024-09-17,-7.695982377007085,-7.281896938013369,4,-7.243587194020244,35,-7.2495340498993714,32,-7.285294604380147,2,-7.0499887664806735,-7.017757597771396
2024-09-18,-7.912236774178686,-7.198142614454892,4,-7.128352561429889,35,-7.135380410059149,32,-7.203851571317954,2,-6.991500971103389,-6.953889454207364
2024-09-19,-7.548593418115738,-7.324820672903685,4,-7.424695054428968,34,-7.416879132423979,33,-7.368880548330618,2,-7.201573577483809,-7.241357821172787
2024-09-20,-8.156771512470494,-7.460970962995843,4,-7.475616205298576,33,-7.469446817177003,33,-7.459128310418522,2,-7.6816280627075955,-7.702096986810996
2024-09-21,-9.137411157807458,-8.051340637311364,4,-7.884292251749083,37,-7.897939335263742,33,-8.033282498825544,2,-7.774426880503012,-7.778551171647399
2024-09-22,-9.22010927366513,-7.66805062830225,4,-7.720331794056413,38,-7.713445495652319,34,-7.661250724820191,2,-7.78321324478559,-7.771364007137295
2024-09-23,-7.657672162115085,-7.408976303049186,4,-7.397057083015662,37,-7.400521884942368,32,-7.407613397813725,2,-7.43327127817285,-7.408257763850715
2024-09-24,-7.16418081548918,-7.44696183098693,4,-7.433399734886073,37,-7.438584316102996,32,-7.4468084716563165,2,-7.2281690547747495,-7.1768905451223475
2024-09-25,-6.873239201215958,-7.533016166549211,4,-7.447705507918357,36,-7.457775282910163,31,-7.530472316993581,2,-6.989144137719939,-6.9516491526425455
2024-09-26,-7.372161845921349,-7.385895603171486,4,-7.324549824489538,35,-7.345657875589999,31,-7.387491448003875,2,-7.004679087996292,-6.961745531230138
2024-09-27,-7.762377171311247,-7.595372057203275,4,-7.498407080410634,36,-7.520808128165655,32,-7.601722448703543,2,-6.8986040011119565,-6.834304740840137
2024-09-28,-9.410517858234718,-7.994935169531718,4,-7.993698731300523,35,-8.001838516432151,31,-7.980385986339113,2,-7.789873799415096,-7.830564794393853
2024-09-29,-8.859802514595454,-8.062002589584297,4,-8.140296587535415,37,-8.137725789810736,30,-8.045013937758808,2,-7.932047298855467,-7.963715836391381
2024-09-30,-7.354846982929903,-7.425936580128681,4,-7.393662475654584,35,-7.405701953144293,30,-7.42676380463283,2,-7.256541438109562,-7.164040047141621
2024-10-01,-7.717832727168758,-7.2361243024148845,4,-7.226637241391838,34,-7.232726113832582,30,-7.234558566657564,2,-7.0962298512201745,-7.048494120546724
2024-10-02,-7.9430170498383745,-7.1101355542521345,4,-7.0676819375257685,35,-7.071322478337577,30,-7.119975587453127,2,-7.008616535780727,-6.953973128224373
2024-10-03,-7.587117550241822,-7.333015799346686,4,-7.208180261364441,35,-7.220081974430784,31,-7.33617985367609,2,-6.97204059165335,-6.969935322881245
2024-10-04,-7.8173580785041725,-7.499750559714153,4,-7.420516863037597,36,-7.433128501043086,30,-7.4981009434016075,2,-7.03481898618807,-6.972550467879609
2024-10-05,-8.746814229333626,-8.177746467353618,4,-8.244071647359108,36,-8.251213767238074,32,-8.14820645288522,2,-7.895152320881946,-7.891433830225944
2024-10-06,-8.44461347063351,-7.949482480914828,4,-7.965899392607693,35,-7.972116177065352,29,-7.935999032205426,2,-7.886720686036342,-7.900532435822484
2024-10-07,-7.511216222523129,-7.364997318584637,4,-7.385659571421956,35,-7.389551317642387,29,-7.366548050033671,2,-7.43226835362632,-7.4004290438009255
2024-10-08,-6.879154515339575,-7.514784259372341,4,-7.485195848600953,35,-7.500688660920532,29,-7.512269655773041,2,-7.05417780451093,-7.000948277725938
2024-10-09,-7.561391084229369,-7.587149856908468,4,-7.420102630725739,34,-7.416775998004538,31,-7.602682937480286,2,-7.4884955064728995,-7.544418984759854
2024-10-10,-7.954807249048968,-7.463403559736186,4,-7.467661902983509,34,-7.468868124562843,31,-7.4622111316311095,2,-7.575321473796746,-7.553183854838345
2024-10-11,-7.899727601495052,-7.552067604974463,4,-7.633853080070223,35,-7.6243279818525425,31,-7.548686845894396,2,-8.127349682168882,-8.176045764608983
2024-10-12,-9.798785632524316,-7.933672658143771,4,-7.991866257849812,34,-7.98835344904679,31,-7.919769662250594,2,-8.16201231979875,-8.164605162829726
2024-10-13,-9.000277471682907,-7.828026524249319,4,-8.052035931261457,36,-8.045481846816077,30,-7.789477574013895,2,-8.087488093527407,-8.091727598023677
2024-10-14,-7.724745468477852,-7.402577519369976,4,-7.341202257497302,35,-7.351143589034881,30,-7.404384595453113,2,-7.352024254432047,-7.289935370776613
2024-10-15,-7.774179791525233,-7.137567856490443,4,-7.174784057405825,35,-7.173671314146088,30,-7.1464190742095,2,-7.084845431016568,-7.047912121616572
2024-10-16,-7.863362515397026,-7.422825491986068,4,-7.307636594664703,33,-7.317644902132648,29,-7.424129802045917,2,-7.262287157103769,-7.2522216081508315
2024-10-17,-8.018551193752419,-7.536974714612833,4,-7.306959643568594,33,-7.308313729612765,29,-7.585554935069519,2,-7.212753304559172,-7.21142870528239
2024-10-18,-6.898530866282754,-7.583896038265109,4,-7.593540854954134,35,-7.598432123623872,30,-7.58011469183625,2,-7.707513198270864,-7.722834812044091
2024-10-19,-8.921658190779526,-8.375845103016852,4,-8.572868634818287,35,-8.561229170975093,30,-8.350210636263233,2,-8.40925710957158,-8.455258723669019
2024-10-20,-9.079636360099444,-8.02982494342779,4,-8.069593449363085,34,-8.065412149985027,29,-8.014311177315962,2,-8.179337052711363,-8.173911974969542
2024-10-21,-7.784069601964099,-7.489839074900501,4,-7.426890328994306,34,-7.4304482568194015,30,-7.495083397414142,2,-7.406728086432375,-7.373756527227545
2024-10-22,-7.368623299413477,-7.516879788841447,4,-7.488719439772721,34,-7.490548871671677,30,-7.515730253513696,2,-7.446049511090407,-7.443482244052941
2024-10-23,-7.512997901045132,-7.55546860640716,4,-7.309268253726717,34,-7.3243503441609885,31,-7.553307134622855,2,-7.1845093212295295,-7.173282905416042
2024-10-24,-7.671750079550882,-7.60718594772632,4,-7.63904517568128,34,-7.634397100431516,31,-7.6040690429837605,2,-7.5564806530833595,-7.571919155641607
2024-10-25,-6.998467037027406,-7.1727033670278155,4,-7.28395341331901,34,-7.286192377218883,31,-7.145524233776535,2,-7.331773312427707,-7.291818156827215
2024-10-26,-8.813773417610177,-7.992381414989148,4,-8.01630993527405,33,-8.025154163386162,31,-7.978856802798218,2,-7.642507805770031,-7.678354629132919
2024-10-27,-7.784664629556363,-8.072537995108565,4,-8.224281360382005,33,-8.214480967390715,31,-8.05651983780908,2,-8.178019925601264,-8.235934056423323
2024-10-28,-7.509206844606907,-7.523867930446723,4,-7.5106961874279925,33,-7.513237896606514,30,-7.523192437295249,2,-7.495035512130209,-7.47616950755641
2024-10-29,-7.320254941313007,-7.328347981585359,4,-7.160216091509683,34,-7.161720009599838,30,-7.35383089257535,2,-7.225447240885721,-7.189598829678449
2024-10-30,-6.357178323463686,-7.412440077162813,4,-7.3642013664618355,34,-7.365042913628376,31,-7.414952751645554,2,-7.344778680730305,-7.3149456455607975
2024-10-31,-7.505193457512192,-7.473668297014995,4,-7.316174841949555,34,-7.321260421905,30,-7.474803601259708,2,-7.257148050426698,-7.235144536312699
2024-11-01,-7.882091528500882,-7.1902881358395385,3,-7.180796114538466,30,-7.18265695019169,26,-7.199830394264149,2,-7.167442810860187,-7.1183767082940275
2024-11-02,-8.951124037321541,-7.963456299483257,3,-8.129045974044859,29,-8.128487787114071,26,-7.950942373616046,2,-7.958739070679148,-7.994897306834677
2024-11-03,-6.982350958300895,-7.543453889603107,4,-7.5569689374587075,29,-7.5599388430904835,26,-7.542249725710049,2,-7.706827533350824,-7.7138531011378735
2024-11-04,-6.610143513022823,-7.4163815609664825,4,-7.322229507180066,31,-7.332857875508487,29,-7.419476166179426,2,-7.186053974098854,-7.177407237603483
2024-11-05,-5.89742196217559,-7.3387815047007745,4,-7.28915249895472,32,-7.296534456547168,28,-7.34431666970367,2,-7.148034128607034,-7.13604097731069
2024-11-06,-5.970825445834223,-6.898727012167576,4,-6.551511806498167,33,-6.566765958289697,29,-6.95529895887296,2,-6.4458932868813035,-6.3585729614511255
2024-11-07,-6.298780197423048,-7.42213524976111,4,-7.443792655942765,34,-7.447763515996858,28,-7.425252029644947,2,-7.213701091048709,-7.1819920848684164
2024-11-08,-6.69026855754187,-7.599301172861308,4,-7.878269577936095,33,-7.858514203718974,27,-7.596660527376943,2,-7.870660177086579,-7.864276888889046
2024-11-09,-7.962925402749825,-8.021679387093409,4,-8.14473868466017,33,-8.139479254325337,29,-8.008688187955325,2,-8.498250235432764,-8.573177176706226
2024-11-10,-7.719913234094788,-7.238364113316014,4,-7.259427624153656,33,-7.271955562603938,28,-7.222480742575956,2,-7.296044840416828,-7.252923159576597
2024-11-11,-6.813641525214108,-7.078406047657462,4,-7.043882836295918,33,-7.048805598212219,27,-7.0897685206426555,2,-7.110514790045681,-7.099727512914337
2024-11-12,-7.123061515534054,-6.779240703160228,4,-6.744530428312208,33,-6.751135451430892,27,-6.798927401404288,2,-6.792255303401003,-6.819879665745319
2024-11-13,-7.349584827177567,-6.810659758047367,4,-6.679186157470795,33,-6.694216180073834,28,-6.829551303530301,2,-6.552980186904498,-6.563390667894226
2024-11-14,-6.927758814622679,-6.923719606221103,4,-6.768920944217191,31,-6.779319874882533,28,-6.964189203886832,2,-6.9718478265069095,-7.048363362509524
2024-11-15,-7.639603303246092,-7.096417053541972,4,-7.144038625527207,31,-7.136893670619776,28,-7.108284072202231,2,-7.485754326228675,-7.619480531255473
2024-11-16,-8.458730870211758,-7.60235313664408,4,-7.712711363125802,32,-7.7119034808901405,28,-7.601373937210756,2,-7.791506922362437,-7.884854523635301
2024-11-17,-7.906636805257383,-7.526092433757527,4,-7.564766473002426,32,-7.567864525441323,28,-7.526141700179172,2,-7.60488532110724,-7.624302452217771
2024-11-18,-6.845783544407805,-7.13929458472942,4,-7.142834439725374,32,-7.147930321599189,29,-7.151051384317224,2,-7.09677611109147,-7.061199471917255
2024-11-19,-6.704121318827724,-7.27590566944341,4,-7.268332146107402,32,-7.278575695109646,29,-7.275694121298063,2,-7.038459829991597,-7.031081907871489
2024-11-20,-7.421131408187987,-7.362020064109979,4,-7.261387848399296,32,-7.277470779565516,28,-7.367216399180922,2,-6.974469797415413,-6.958219972439162
2024-11-21,-7.777480941685613,-7.184042876246674,4,-7.17167784381233,30,-7.179727285525867,28,-7.194499697903801,2,-7.048934116306057,-7.0310678935483955
2024-11-22,-7.7915055329164575,-7.493588791130802,4,-7.509272299655888,31,-7.511464859635579,28,-7.48807036563703,2,-7.538899260651198,-7.577907388202474
2024-11-23,-8.944575839059315,-7.847731221286017,4,-8.018061651417822,31,-8.004952389042002,27,-7.827669239146152,2,-8.00366079255259,-8.037884718632533
2024-11-24,-8.526681786585359,-7.609790674731803,4,-7.659636951292613,30,-7.658700062457717,27,-7.608017822051724,2,-7.745665127183769,-7.749107869550218
2024-11-25,-7.227776218845283,-7.181078271489411,4,-7.2411219679019165,31,-7.243201464278754,29,-7.190466419783345,2,-7.285274147375153,-7.273428710241437
2024-11-26,-7.477860175072574,-7.1347666120906394,4,-7.210332610598265,31,-7.213030310675893,29,-7.133327717425519,2,-7.149222955273908,-7.171649972834341
2024-11-27,-7.352016227925319,-7.420605256488364,5,-7.480964804947696,31,-7.484254178819314,29,-7.426034735521928,2,-7.135721190910771,-7.150346075881619
2024-11-28,-5.520755763032788,-7.566476963183841,5,-7.557829453644377,31,-7.571670293140848,28,-7.565609159837185,2,-7.520979026703249,-7.554074997270718
2024-11-29,-7.056676956855624,-7.5612844334458424,4,-7.519041250242879,31,-7.5317815651409274,30,-7.561151034735524,2,-7.275124596282001,-7.28835669614879
2024-11-30,-8.28612317218258,-8.036574275416815,4,-7.928736778423646,30,-7.9426502592508825,29,-8.037321268061048,2,-7.5601198811311665,-7.603396173819056
2024-12-01,-8.152794625419403,-7.911354652521159,4,-7.955669647151807,31,-7.96176084921414,29,-7.868039136922994,2,-7.710003672664912,-7.735186038266516
2024-12-02,-6.452164940538162,-7.336799797865715,4,-7.213096041637886,30,-7.229029555310797,30,-7.342414207539892,2,-7.067509551272783,-7.035816930767638
2024-12-03,-6.668355412158304,-7.4410697571347795,4,-7.433775793634774,30,-7.444601524029715,28,-7.443813364458266,2,-7.108682041109763,-7.099392094283293
2024-12-04,-7.380414836630238,-7.388496968614285,4,-7.288786007422605,32,-7.300031560365947,29,-7.393869014112035,2,-7.148964877299486,-7.145506229987191
2024-12-05,-7.347004798406336,-6.577794765602598,4,-6.3750512202347345,32,-6.387643639344587,30,-6.6589228637487325,2,-6.5064294367253295,-6.4491690031911775
2024-12-06,-7.800269430130499,-7.267585637901744,4,-7.277490546911979,33,-7.281368911306254,30,-7.27562706952187,2,-6.933389078969952,-6.964378572269115
2024-12-07,-8.329129180116265,-7.782001670510688,5,-7.71160114385224,33,-7.7224911689169895,29,-7.7748715702087825,2,-7.591788813952473,-7.67867438643128
2024-12-08,-7.954173621957407,-7.734406087413834,5,-7.747966670359756,33,-7.757056101537589,30,-7.732701889224424,2,-7.623407797866595,-7.69262852558444
2024-12-09,-7.167863912303163,-7.032555673780726,5,-6.939379056643177,32,-6.951539181179321,32,-7.037363385248994,2,-7.003441898939593,-6.999546571791856
2024-12-10,-7.46114260237137,-7.118192902399112,5,-7.061833432085286,34,-7.069618032679697,31,-7.126171551082551,2,-6.9163914560768545,-6.909789340205619
2024-12-11,-6.653480385951037,-7.414608769483897,5,-7.306041411727495,34,-7.322434693123781,31,-7.4143641571722805,2,-7.102523155694925,-7.134659012319867
2024-12-12,-6.215955295754829,-7.386943981371763,5,-7.280147189605775,35,-7.297959908399534,30,-7.394854445622976,2,-6.949805951345985,-6.9295908177225245
2024-12-13,-6.228600657732804,-7.577933945711324,5,-7.57306643636244,36,-7.577204911292907,31,-7.578051338732531,2,-7.356385163631101,-7.366034235683209
2024-12-14,-7.472773492215738,-7.787694560429571,4,-7.801414442894408,36,-7.806544702935344,31,-7.7818148833877405,2,-7.461632635785256,-7.465911102451493
2024-12-15,-7.349660055218582,-7.62197465993249,4,-7.552020869098729,36,-7.561780604433401,32,-7.621471590361711,2,-7.493111343600843,-7.485356437337332
2024-12-16,-6.840440061328796,-7.289154009674552,4,-7.239876939316307,37,-7.247258974305894,32,-7.298069109117409,2,-7.226025283609212,-7.252317205000332
2024-12-17,-7.374187208078972,-7.411790581393092,4,-7.362255541588796,38,-7.364917092432404,34,-7.415462271693899,2,-7.357963382772443,-7.417654374501645
2024-12-18,-7.715762789103233,-7.070195648775389,4,-6.868679496276078,38,-6.883916279977413,34,-7.0862722088951555,2,-7.11602357068285,-7.189857514949588
2024-12-19,-7.307697534873444,-6.890678413147632,4,-6.984694591817271,37,-6.980981132168687,34,-6.91196410996696,2,-6.938737832907854,-7.004289398567896
