day,EMA10,EMA30,EMA200,RSI14,MOM10,ROC10,ATR14,BB_WIDTH,OBV,STOCH_K
2021-11-26,58954.326106599285,58923.120713425626,58551.787249458706,56.5125456658048,-218.09999999999854,-0.003685462582162513,142.54214285714312,0.009596128777133494,-278505.31857000996,29.30309039028915
2021-11-27,53790.74897670977,53993.562950845735,54856.95503896533,33.39710967701433,-384.3600000000006,-0.007103191243019724,194.38714285714272,0.015876562396106967,-294272.55519001,30.10281797410484
2021-11-28,54611.17324700217,54636.761265950314,54725.87480789915,45.931864809415984,-65.9800000000032,-0.0012043000703999551,134.55857142857036,0.010267675294982062,-294536.0951800099,59.981018664979445
2021-11-29,57080.70199205658,56534.12037559282,54990.865317074466,72.7125807491341,112.5,0.001968077606285812,278.0921428571419,0.033494986970936114,-293004.8294800098,88.2239368879966
2021-11-30,57873.080852505766,58003.83294667695,57622.18019692318,28.703530421955122,-157.20999999999913,-0.002713630430497327,136.02428571428496,0.009708420544108825,-287688.8352100102,21.70285464550351
2021-12-01,57063.19466878948,57187.533181633364,57401.8489041172,41.58870296402077,-179.45000000000437,-0.003141081193579476,188.94714285714352,0.010287012848559415,-290276.78703001025,28.43134292276036
2021-12-02,57123.10107435159,57061.58354584519,57388.6749448542,63.78516390826584,26.239999999997963,0.0004590797096390986,128.28214285714265,0.009483847857113358,-291573.2592900106,77.46330843436805
2021-12-03,56562.481030150986,56682.911556495135,56692.16608928885,34.033728662507215,-361.01000000000204,-0.006351186240298734,143.25214285714432,0.009907535196108623,-293216.32095001056,20.883577765706303
2021-12-04,53630.33873930294,53628.31775128989,55038.412946321245,64.1776660892481,91.28000000000611,0.001705856706168074,181.91785714285703,0.008546092391861656,-300068.7548400106,55.51627266994129
2021-12-05,49057.90753137909,49021.10593312559,48965.52930707403,55.0954889226031,-283.52999999999884,-0.005735294117647061,211.16500000000087,0.015502477629251027,-310732.0030480104,50.53041592280584
2021-12-06,49238.32424364817,49132.17042725637,48997.06790858874,60.40226310375347,-3.680000000000291,-7.449391204572553e-05,199.67285714285805,0.012887637655920955,-315475.4492880098,75.00872600349037
2021-12-07,50442.16476299534,50260.47551955445,49165.2560487069,42.31455691902948,-371.7700000000041,-0.007316335420631814,188.46357142857127,0.01438079256464345,-317536.3412580095,28.44273890632349
2021-12-08,50519.945299259765,50491.180610921176,50768.690245075115,65.596738459303,261.54999999999563,0.0051969702388756644,148.7921428571426,0.011503722858469224,-315109.98570800934,81.79838625482837
2021-12-09,50446.67778903688,50493.60864622981,50365.98655926789,45.57293471647834,71.19000000000233,0.0014125000000000387,166.05857142857036,0.013882344454089273,-316968.5630680092,77.29265402843649
2021-12-10,47889.0625669397,47943.36973245883,48541.638929745044,30.32924977640954,-514.810000000005,-0.010711729407162807,157.6092857142846,0.012989789406206226,-319565.8258380088,5.387790859736433
2021-12-11,47397.95012002974,47678.37303368653,48118.25177628174,30.966776628231216,-533.489999999998,-0.011190369263936684,277.5964285714285,0.02114892909450207,-319570.10282800865,27.90549231617341
2021-12-12,49250.84133053952,49022.58419240281,48623.573988218326,71.05591623788867,286.75999999999476,0.005839941690190198,167.8400000000012,0.019579669469457328,-317032.35654800874,86.16882929225768
2021-12-13,50098.244047871165,50133.54120002029,49818.07159182001,43.089885449037155,-246.09999999999854,-0.004892644135188862,124.46428571428571,0.008184414720284887,-314630.008778008,25.450715265530565
2021-12-14,46786.39652840876,46837.129808873906,47626.633754379356,33.56618931191042,-239.70999999999913,-0.005106464382139353,174.39142857142932,0.013317362338813952,-321364.3928480079,29.282118365243132
2021-12-15,48279.30352498821,48169.20215395582,47458.47036358507,58.155405502685014,65.83999999999651,0.0013637839951745612,118.89857142857207,0.007242770463948114,-319925.2429180085,67.3044418903383
2021-12-16,48816.151773132944,48839.419127043555,48210.652520792,57.03332195467841,11.340000000003783,0.00023212190534827037,119.57785714285794,0.005224322985000149,-321179.72629800835,66.01887321311953
2021-12-17,47672.31995441825,47782.929972781814,48262.2976792187,35.54652257006747,-47.19000000000233,-0.0009897320802180198,131.24714285714228,0.00909849937724875,-322837.60040800844,23.904114524534954
2021-12-18,46310.55000629072,46400.49874046542,46825.891092279315,38.29080536125976,-345.6200000000026,-0.007436395175057231,172.31785714285746,0.012363306147354172,-326197.1574880087,6.914759020900808
2021-12-19,46874.90250435576,46852.4749649073,46765.2319405027,48.77943213296411,-8.419999999998254,-0.00017974975930179493,115.62000000000054,0.006154058906119553,-323948.63401800935,53.94521837870946
2021-12-20,46874.49665518645,46943.43142975265,47055.17213732024,23.090330010062843,-494.7699999999968,-0.010487748007461328,165.17857142857142,0.014743414379635379,-323148.4020680091,8.55052631578981
2021-12-21,46933.52295453947,46924.07545643551,46551.22575207725,48.407643312102174,46.76000000000204,0.0009977084284598092,119.93499999999975,0.005752365370091545,-322110.2346980094,51.81993094541592
2021-12-22,49043.70820558712,49009.47842018258,48569.49753982619,35.891894431459065,-309.1100000000006,-0.006282852554493457,99.85142857142844,0.008456545649755032,-318764.83053800935,11.133684586532313
2021-12-23,48678.96490084691,48796.24514802974,48871.68499235924,26.495682366760008,-233.2899999999936,-0.004778432430826873,117.9392857142853,0.010863154952124867,-317329.9452780091,6.390441318173713
2021-12-24,50720.92586977493,50740.664903868186,49759.10746767877,46.425719633997815,97.47000000000116,0.001920918919366299,99.55785714285646,0.007251592406780108,-311839.23611800885,81.01736377590137
2021-12-25,50768.82326782951,50821.492132348925,50935.57342535338,58.211741438114274,110.80999999999767,0.0021852054824775813,156.33785714285634,0.007712137325478952,-308635.0330080089,82.0491782261989
2021-12-26,50574.24015995963,50681.68719584029,50791.46990482987,30.853168795587933,-222.79999999999563,-0.004401208475447338,109.1885714285714,0.006461836956454608,-308584.1247780095,15.846169085237305
2021-12-27,50787.51584247001,50754.49308501889,50340.21415717527,28.003421927555905,-40.220000000001164,-0.0007914875143927302,101.35642857142946,0.010665768851296352,-308017.55555800936,32.39832027932323
2021-12-28,50798.58959002502,50956.71839228742,51125.58123356323,37.572446555819546,-290.77999999999884,-0.005702438528857878,134.02285714285713,0.011282760303401283,-306675.61087800964,18.233565919941764
2021-12-29,47657.7468934271,47662.431532146715,48441.313577467365,44.1717243841484,-48.18000000000029,-0.0010123567193759397,113.49999999999947,0.008004964623954718,-311724.94415800937,12.141914972773966
2021-12-30,46565.68054881724,46913.71082748948,47448.180685124724,26.488372477580242,-832.7799999999988,-0.017607295447702898,258.3964285714298,0.03900296156212124,-315245.8257980092,28.569541466902276
2021-12-31,47104.32885340758,47155.04297338584,47281.87412089188,56.89990123617592,83.87000000000262,0.0017830643961136428,133.16214285714264,0.00791154966017842,-315367.9019880092,61.69603524229151
2022-01-01,46353.92556608534,46339.80789452353,46975.04422457035,42.08201021676121,-214.37000000000262,-0.004616928666653752,110.52499999999989,0.0059807656146510894,-321861.986948009,21.873792161612045
2022-01-02,47551.83726004312,47462.616014319734,47271.43155617311,67.53059260277698,348.20000000000437,0.007349953403153142,122.87285714285723,0.008781311384592538,-320886.5052580094,82.96439960464764
2022-01-03,47319.190098302795,47249.126236234035,47209.348315244315,49.92156696485374,-84.70999999999913,-0.0017882290157520409,81.35142857142948,0.00566199913850037,-321772.33491800976,23.472883763683928
2022-01-04,46420.22052151263,46306.74578996633,46611.28287451935,70.64492323720478,152.61000000000058,0.0032965758252403443,108.0414285714287,0.010124811623441029,-325233.66271800967,71.97926928513232
2022-01-05,45931.21964692947,46051.90455967077,46400.16599234583,26.548410540766653,-196.66999999999825,-0.004272770802899339,121.49071428571447,0.012031750541789513,-324304.58873801,17.013831422153828
2022-01-06,43516.48627493809,43629.60387646219,45276.85805498634,48.31493745401027,182.12999999999738,0.004209249115995295,187.03500000000037,0.02335659406264123,-335168.75938801013,55.40825497787558
2022-01-07,43135.68898193243,43152.139223856844,43223.20340644444,45.926703569383456,-39.79000000000087,-0.000922728716829635,68.90428571428492,0.0037846731488633593,-335047.2605980101,15.133087960737807
2022-01-08,41523.86790176553,41612.04392454594,41902.80318929,47.51119749852133,55.01000000000204,0.0013251759092125504,120.91000000000038,0.009865626892021293,-337442.5323580097,82.25939324474429
2022-01-09,41811.45298716441,41760.8163621469,41588.53451110511,17.785718095034426,-182.77000000000407,-0.0043659589451278125,96.58214285714348,0.015224454232337025,-336890.2882080098,6.084703588744083
2022-01-10,41921.91430742359,42109.588604212906,42006.47479995869,21.808091657716062,-119.12999999999738,-0.002837526423913994,125.87499999999896,0.022665555526652274,-337678.82296801003,17.188922344374113
2022-01-11,41791.81699802012,41722.38441645442,41549.656447137495,66.48220895973452,116.11000000000058,0.002783986526761595,92.01357142857212,0.008707979631699562,-338594.91701801034,81.92186175541245
2022-01-12,42746.05616081183,42741.53168941609,42375.34936772343,47.9572992207559,-100.34999999999854,-0.002343003583499592,85.32642857142855,0.006365171883666187,-335589.2948080108,37.77892275375554
2022-01-13,43926.42788654142,43892.47704988639,43482.456379341005,55.99897064354599,-8.94999999999709,-0.00020381853455153642,65.95285714285741,0.004581954300430421,-331071.7877880108,45.091140313693074
2022-01-14,42623.6073674725,42668.306092144594,43117.314359174175,49.33953274406063,-102.05000000000291,-0.002392049535232199,102.2021428571435,0.007585462044171841,-332600.5426480107,22.104140619254274
2022-01-15,43093.06775741176,43150.56303446103,42924.81351889777,29.242874684935288,-168.86000000000058,-0.0039061903609675097,78.42785714285596,0.009405378279327296,-333282.87504801055,14.577095329494338
2022-01-16,43189.60957093274,43264.08586309139,43215.43592969948,31.627354991840846,-238.19000000000233,-0.005498069362603442,75.07857142857132,0.006340115974399443,-334590.12700801046,4.33709565961378
2022-01-17,43126.61807537006,43114.820535726256,43096.167076677775,45.70603983519118,-79.14999999999418,-0.0018342645248141665,75.06928571428787,0.004033217057080913,-333594.9881780107,10.914166085138834
2022-01-18,42176.8204845495,42090.37999576319,42341.82847839401,52.692673259318205,43.580000000001746,0.0010337292720439262,91.56071428571418,0.012341626455361245,-335195.7501880114,63.04058809728726
2022-01-19,42413.09047805945,42331.61413689399,41944.35387900456,33.82857786031843,-164.91999999999825,-0.0038789153713428837,73.1742857142864,0.006007321755674125,-335941.0163780113,7.627306109810544
2022-01-20,41777.33218958787,41815.610403078645,41886.59182782216,30.890421561376613,-231.6999999999971,-0.0055309272407356724,73.5242857142865,0.00889418253902129,-337508.6597880115,6.90472208284655
2022-01-21,40807.30485104444,41240.461939736444,42193.09552528081,35.404325274226935,-336.0399999999936,-0.008192710574530637,217.6150000000011,0.024560774496484528,-339884.2159580112,17.255135295947873
2022-01-22,36476.334488794826,36747.86158842199,38254.6958100687,73.08963519552381,320.3399999999965,0.008867550616650899,301.3614285714289,0.03671261083360436,-348959.2571490112,69.32220344244756
2022-01-23,34993.109449602154,35009.71178645766,35333.26455929063,65.90080450204113,308.93999999999505,0.008887168004123813,127.98857142857118,0.012269067426011712,-356693.9011920115,90.56233421750616
2022-01-24,36158.04958135437,35812.887055814914,35440.990245349116,80.35430830513093,446.7300000000032,0.01247925152984175,203.82428571428525,0.04765430028378342,-354609.6857320114,77.19246351869803
2022-01-25,36626.13875286612,36570.69310076329,35470.71554009884,69.07004830917927,162.3199999999997,0.004447363323445197,119.61214285714335,0.014011799691707018,-361410.1970030117,74.69956623764533
2022-01-26,36907.9096348656,36817.68495449146,36640.11680144319,70.94158185752136,175.98999999999796,0.004784634361118423,103.35714285714234,0.01597992511188825,-359440.9696730119,78.25323451178886
2022-01-27,36750.814904012856,36727.727653112335,37350.3052993819,76.07496463932173,214.5199999999968,0.005862031839478865,110.96785714285787,0.018322998131881423,-360810.3586930119,84.5434378559859
2022-01-28,36982.8868304018,36643.70770179846,36432.42431674778,58.80153912216142,185.5899999999965,0.005019403908260056,196.9671428571424,0.036058974681195975,-359880.0088530118,86.86228094968867
2022-01-29,37752.995927169606,37725.576905403104,37179.65473135266,42.85951029539687,49.65999999999622,0.0013183989125729045,79.82071428571415,0.007039087553678843,-356838.78535301186,35.83072854051253
2022-01-30,38086.961276747475,38124.35016008379,37881.82980819251,51.635157798444546,95.66999999999825,0.0025129251346884818,70.33000000000122,0.006761954150749035,-354584.10659301176,93.21742863275153
2022-01-31,37940.936404893095,37857.34764221328,37857.16179511782,59.70879465662667,-234.34999999999854,-0.006148318912921558,124.77499999999938,0.018191544539744597,-353864.15822301136,36.846686736063425
2022-02-01,38436.87542767612,38446.298106236616,37987.38119939401,43.78674533768807,-17.979999999995925,-0.0004671964678074625,64.41500000000087,0.007379735854555927,-351467.826043011,67.4988394284824
2022-02-02,38748.2293128789,38719.26364393445,38598.057770583655,52.265979270135624,61.169999999998254,0.0015833441616093236,90.0078571428577,0.007547867067844067,-352258.11625301105,37.09839195004249
2022-02-03,36920.47421414396,37014.54171615514,37661.85417959106,31.010403594705636,-157.3199999999997,-0.004245732137806546,106.1164285714289,0.009671888981866437,-361294.74365301104,29.519614262753542
2022-02-04,37047.05123293252,36935.99706340614,36829.16631132985,89.18425293530798,311.6100000000006,0.008421891891891908,91.48714285714388,0.012226496147357704,-361442.05022301135,87.15651033237368
2022-02-05,41078.210363359896,40778.01530000194,39489.50643953293,87.66515431021585,903.6800000000003,0.02221950663587946,151.72071428571456,0.03444840551678172,-349627.21544301166,84.2257828178255
2022-02-06,41481.97938472809,41557.616848356454,41427.5443895675,26.377560002347508,-228.20000000000437,-0.005484154470511204,80.8357142857146,0.008910636077741209,-351626.3226430117,11.162568957297026
2022-02-07,42268.60742109618,41980.2070919974,41656.81308310916,66.38965151648449,455.63000000000466,0.010867677799817121,252.44571428571413,0.03407508295085859,-350395.53574301186,76.627249095265
2022-02-08,43885.99729628387,43971.5663488744,43481.31825626617,28.26660495255709,-213.2300000000032,-0.004840281822758974,96.09357142857178,0.01236315257374419,-349650.58896301175,21.68736597569613
2022-02-09,44110.120046166725,44051.949377347126,43712.91855530732,50.71096808965973,-49.55000000000291,-0.0011237728649790002,97.70714285714192,0.007432156250414628,-352591.2498930122,22.960009592900086
2022-02-10,44370.416131775106,44432.32350355058,44139.76028876142,38.59841489689103,-131.61000000000058,-0.0029572403404343195,90.82000000000023,0.008738346517397976,-352372.40180301265,44.17391304347856
2022-02-11,43602.37406975231,43802.14586216488,44328.32155146693,33.006422193988854,-334.3099999999977,-0.007627467644693353,166.51214285714326,0.0160692933577949,-354861.2733730126,22.68583990254744
2022-02-12,42336.69721325948,42371.971697383146,43026.91890667183,65.06560307404183,333.88000000000466,0.007941988375315345,140.74642857142837,0.011797759803013397,-357853.2419730128,86.20436944163947
2022-02-13,42145.53557456386,42172.2383525295,42379.23500291018,62.90738448844883,44.5,0.0010551682258259643,82.4914285714289,0.006962206693929884,-356890.52946301305,83.29113924050633
2022-02-14,42184.639039651134,42227.54345094325,42303.32856522407,37.64124547117702,-106.73999999999796,-0.0025317596607242754,135.40857142857254,0.008725878438410604,-358001.0846930133,8.793430818929203
2022-02-15,42612.12033679177,42547.9034007509,42364.85693221463,45.00000000000015,-237.64999999999418,-0.005555998456056477,70.43071428571368,0.005940809634206766,-358261.57843301346,2.37716736293406
2022-02-16,44468.44540411099,44288.88141218641,43982.64457754943,70.57943153521632,401.9100000000035,0.00910473812919177,115.61214285714232,0.016834716003196776,-352361.0563530131,68.11128780743873
2022-02-17,44022.848684464305,44055.84359091735,43964.72518620849,34.99448123620331,-254.04000000000087,-0.0057569412340575665,64.82285714285847,0.006476797011941752,-352325.18387301284,14.605701056287293
2022-02-18,40583.24028218512,40646.00186461241,41830.78776245091,34.423767166042225,-119.68000000000029,-0.0029452167052455014,95.92785714285648,0.006788415130029148,-366647.4180130131,21.97417795586044
2022-02-19,40006.929596232934,39997.695752016225,40282.37113954485,60.511220956358855,-32.0199999999968,-0.0008003707401254001,63.08785714285633,0.005888484820518782,-366262.59866301273,47.61997185695623
2022-02-20,40066.70493234526,40026.93354658661,40034.79852191148,57.71152685576308,91.68000000000029,0.0022927170472566427,51.138571428572114,0.0049415110121568085,-366847.4086630132,68.12179016874445
2022-02-21,38527.236446893665,38475.686781493285,38542.91476325898,49.095034030753816,-385.16999999999825,-0.009934215514986744,167.59571428571456,0.018806421908623486,-373169.30551301304,7.262648564851371
2022-02-22,37116.14845429359,37378.65258381884,38129.341325715184,28.93683292847014,-558.6699999999983,-0.014871363913324553,233.836428571428,0.023828548329240425,-375104.17095301324,17.01486756890541
2022-02-23,38164.26562520621,38034.09082150048,37733.099745599735,65.39963252181938,291.33000000000175,0.0076789056116397525,123.2699999999994,0.018544707495014842,-369534.5259430129,66.7837019946167
2022-02-24,37308.377782333155,37422.54350127935,38000.56722033459,33.115293434612624,-298.7900000000009,-0.00795737813192432,145.90642857142822,0.017977212579027766,-374917.90978301316,31.207189274632896
2022-02-25,38254.85494110758,38167.70556311188,36870.88561170171,68.31766001609707,266.0899999999965,0.006991123750430761,134.95499999999967,0.01714793961680228,-377570.7665830132,88.81977083525311
2022-02-26,39268.45614509557,39185.61284564762,38850.08175526794,42.64868179031256,-10.730000000003201,-0.0002735158641751223,154.0021428571428,0.017852572334789502,-377973.3723530133,17.924568965516865
2022-02-27,39047.32351434716,39143.77160484692,39162.765445742516,44.04285270297467,102.41999999999825,0.002625191276019345,96.35428571428565,0.010323831021858491,-376554.9987130133,67.02942230621316
2022-02-28,37656.315491172856,37664.74568885573,38454.60938545787,49.648791780300606,254.36000000000058,0.006792948857128334,159.35357142857018,0.013362784972944746,-379331.6872230135,70.349036810986
2022-03-01,43135.31746056388,42731.373043336,40594.543335269205,34.25889872720026,5.239999999997963,0.00012142345363530538,263.27928571428595,0.04441706253719185,-358840.69132301386,36.00756158793344
2022-03-02,44295.350630905785,44129.41540528553,43649.07045819688,76.40789372648356,250.7899999999936,0.005677782932057784,106.66928571428538,0.013400104762238225,-355991.566673014,82.04001849594255
2022-03-03,43969.36524581533,43978.66491104889,43958.641468913345,31.622955650507762,-234.05999999999767,-0.005304230693923717,91.88000000000049,0.007656522523387732,-355853.27866301424,11.846449797583029
2022-03-04,42486.20629389483,42423.334871473424,42787.85372016008,44.88188976377959,13.980000000003201,0.0003294060653129538,79.33357142857183,0.00598681365187262,-360939.81915301434,32.48223801065721
2022-03-05,39085.61252863859,39147.01521481955,40433.894934576965,68.81890441310884,209.82000000000698,0.005388450195229488,115.01714285714219,0.015553170056165874,-369618.4195930142,77.93069659718547
2022-03-06,39379.768920442264,39392.889791219335,39350.46675578262,49.31605314746256,-25.68000000000029,-0.0006513858182553012,54.73071428571451,0.004029604739323798,-372573.429683014,46.824563705550474
2022-03-07,38469.31457052396,38690.09242882301,38905.67908408922,25.50545392081034,-287.9400000000023,-0.00743862821713448,183.06928571428475,0.03405576320211138,-380570.68576301483,32.16346101216197
2022-03-08,38134.53692273208,38099.451844609954,38258.80234006371,40.545306016807366,-267.9400000000023,-0.007003879658949774,167.92071428571322,0.013233432601028753,-383704.99783301546,16.005580392529776
2022-03-09,38705.830936527425,38650.06172788075,38654.703554159016,63.76373149502735,54.75,0.0014156109699379194,68.67357142857145,0.007501840649356219,-380608.44151301554,80.08944972446253
2022-03-10,41968.647691553895,41948.56794216301,41736.861396071356,58.90368001003478,-1.1200000000026193,-2.6703014555873317e-05,92.17357142857041,0.006914548428714282,-371937.2495730151,39.47951105583978
2022-03-11,39453.29868152977,39425.1749231771,39497.48167630312,51.09497531222746,-78.23999999999796,-0.0019807474587495433,83.25357142857163,0.007934095154260572,-384495.9286330147,24.259735728925012
2022-03-12,38835.63728501531,38851.8272237786,38959.47548452732,26.669416563545497,-206.41999999999825,-0.005301521805404108,74.79928571428589,0.007580752599834325,-385455.486793015,0.16768651447390912
2022-03-13,38954.105435219324,39037.52564106321,39080.05059163457,12.547232958348829,-296.6399999999994,-0.007585924713584324,62.69785714285744,0.010155158308677708,-385495.99213301507,17.468452462302768
2022-03-14,37831.7587943825,38131.32524900521,38733.51052682535,38.80195337563272,32.43999999999505,0.0008594538599915325,140.8728571428567,0.039269924341203806,-391946.35810301546,41.955223565655096
2022-03-15,39595.29181410634,39332.15426164021,38902.77383896239,46.511611775478144,180.38000000000466,0.004567624159333761,178.0800000000007,0.028170379840231418,-385870.6074130152,58.180411902090135
2022-03-16,39340.28887981028,39420.44008157073,39187.02196702795,35.190105359596956,-228.66999999999825,-0.0057877951859069965,89.95142857142699,0.009253909632759601,-381951.187193015,15.130953135900045
2022-03-17,41068.9116202409,41028.82565424392,40511.3608538094,73.5855347022014,189.01000000000204,0.004618449509700584,85.80857142857245,0.009283699232471104,-373681.6052030148,79.52570299292879
2022-03-18,40930.772804942615,40903.199467030805,40838.356064573265,47.11346774359313,33.099999999998545,0.0008095918287480686,54.48214285714338,0.0029035921816727693,-374738.310153015,27.09492635024662
2022-03-19,41784.408127905015,41767.24261895422,41285.917095999124,53.7904970287684,-28.869999999995343,-0.0006908949758269722,63.082857142855836,0.005612457311240063,-368570.93278301496,38.16249050873252
2022-03-20,42135.42840609811,42079.04293577703,41903.452721581656,77.84102978036451,227.32999999999447,0.005415997598501754,84.38785714285716,0.015057786943993547,-366002.88288301515,75.52672147995871
2022-03-21,41274.90231748962,41297.95310565517,41458.65605857867,45.223173208798755,-130.88999999999942,-0.0031621288623679966,77.41642857142817,0.008589905173691917,-369384.36018301494,38.01742160278766
2022-03-22,41058.341483127624,41113.786748855295,41123.74346601755,31.11089049935454,-142.6800000000003,-0.003467741955084147,69.67499999999875,0.007320367806573614,-371505.65981301485,18.34491959834283
2022-03-23,42390.68502168015,42488.13726135694,42490.355848686304,37.50879002390867,-103.84000000000378,-0.002445136887871069,77.6828571428575,0.009370950220861471,-366276.59607301437,35.48235135771603
2022-03-24,42702.7194726953,42537.700345364676,42334.45948471442,72.58120966859934,436.77999999999884,0.01029025599126232,108.98357142857172,0.01509663804465553,-368385.5168830143,77.16035599221698
2022-03-25,43954.13500831473,43951.82985684502,43576.218893826175,49.015950783620575,65.06999999999971,0.0014813418539516565,53.90857142857151,0.004400427112084151,-361180.6757030142,89.480692410119
2022-03-26,44331.848658859584,44357.818753672036,44325.149990228376,40.476022151526486,3.1700000000055297,7.154142891940829e-05,62.399999999998855,0.003194657950882829,-354901.6174030144,48.73974381677899
2022-03-27,44482.43299118147,44454.29502098091,44394.75166824623,62.75873769935475,120.68000000000029,0.002718594188543033,42.540714285714785,0.004327572928776282,-353087.64531301433,71.34646962233053
2022-03-28,46766.373104424376,46547.40027047665,45323.23857831053,66.812334368802,207.77000000000407,0.004456671912628218,80.35999999999954,0.007297698178264759,-347435.75848301424,84.25600100540417
2022-03-29,47231.39995398103,47448.52836119197,47382.813904090406,30.738596461177465,-359.7900000000009,-0.007577397750726633,156.82428571428474,0.02065856146900838,-351789.19136301446,30.96813853719754
2022-03-30,47431.28506372867,47394.48644084582,47508.81492336945,67.5581005756753,100.45000000000437,0.002122137517468925,61.49357142857168,0.009729005209224869,-349843.61101301445,64.86252435592327
2022-03-31,47103.698662195,47092.322046226385,47200.59685907544,56.99656766799927,-89.51000000000204,-0.0018981074060330227,75.51571428571386,0.006166694087508938,-348101.7286930145,49.49664924866361
2022-04-01,45569.79594086683,45662.51299719884,46244.06879598849,27.032867053338236,-150.15000000000146,-0.003288400978614159,103.37999999999894,0.010171437842338333,-356234.18995301443,50.027404326659294
2022-04-02,46239.55511637666,46258.579422591974,45973.05745727747,56.009415883267174,4.119999999995343,8.90245480869023e-05,78.3692857142856,0.005140379667130382,-351855.4281230146,65.78438481991786
2022-04-03,45937.73224993731,46050.65886057605,46272.7105823418,21.642059776736687,-231.87999999999738,-0.005036174974284768,76.2664285714288,0.009715513616745117,-353762.6201630146,13.797856049004153
2022-04-04,46470.48687122782,46617.61661549979,46459.75614255548,29.256531808641455,-122.13999999999942,-0.0026250019073924546,146.2135714285718,0.032858266779804725,-354078.6732830147,19.341573828902035
2022-04-05,46642.73692680007,46551.31992047528,46123.82194808374,36.81194454319233,-59.48999999999796,-0.0012755145797598288,116.91357142857098,0.009908389264681657,-356701.5025430143,9.683805974495465
2022-04-06,45695.44502945593,45802.92005626792,46080.46499683752,20.691229455604585,-324.43999999999505,-0.007080443254428581,101.03857142857201,0.011524834095579344,-364007.4309230144,23.228829993536614
2022-04-07,43329.41818784217,43531.344753019126,44218.283391363715,22.537369252856166,-300.08000000000175,-0.006903064258446223,144.8307142857146,0.016017499486169103,-372407.8945430148,9.21108980207444
2022-04-08,43548.87287741736,43554.41913688828,43547.69559224591,33.27112243105579,-208.4499999999971,-0.004775198017805904,63.82071428571414,0.006340930936918943,-369198.1187830148,5.840876901287404
2022-04-09,42232.912306910046,42367.74858819518,43009.257875445335,38.09426903148059,59.04000000000087,0.001399285236379555,116.20714285714244,0.009238151794287483,-373384.9445530151,40.69953645174991
2022-04-10,42667.0897660989,42593.70156650713,42524.87882923988,68.2447241530468,235.40000000000146,0.005536404446339516,68.05071428571266,0.008969152545927665,-372963.1470830148,85.2359110883025
2022-04-11,42257.22864304531,42435.23061468793,42748.83983773258,58.493088715757665,83.83999999999651,0.001992631730806327,144.67214285714363,0.012652676117787195,-374107.90187301446,49.19833400906672
2022-04-12,39561.88111126398,39668.320413479516,40627.20324294954,37.63547777667273,-59.13999999999942,-0.0014938270388755726,121.82285714285692,0.015865272577032838,-386037.55426301475,31.240120139108047
2022-04-13,40053.67548713942,39882.47870834085,39938.22397704853,71.79746630509578,134.9300000000003,0.0033783166303664736,132.59428571428518,0.019832592637843746,-383566.7507030146,67.1404451266317
2022-04-14,41161.11597872172,41188.44674681344,40795.68004800219,31.963720477234517,5.790000000000873,0.00014073209858533886,67.62714285714434,0.006829267208941209,-382094.6570230147,27.45697463768125
2022-04-15,39913.361761161155,39902.76059582959,40277.15055062287,55.789188456848294,62.38999999999942,0.0015644437222777086,43.876428571429905,0.004252515811462238,-389819.55835301493,96.75883147344881
2022-04-16,40519.134584479325,40465.040837548,40330.42651582608,67.33574200455037,98.05000000000291,0.0024237495318739644,45.84785714285733,0.00526414733300077,-388456.5447030145,74.3484716604377
2022-04-17,40425.47394263209,40421.96617473279,40342.859013799876,41.63164258161111,-53.950000000004366,-0.0013343173563155064,41.88428571428709,0.004166835038729181,-388439.3882630141,13.39189286485609
2022-04-18,39728.17451532182,39931.944358616296,40224.80717551948,22.879214847925795,-184.09999999999854,-0.004618408106723537,119.99071428571499,0.02359097372127378,-391628.19913301396,26.025127709513388
2022-04-19,40811.62368254834,40802.928153539346,40104.16409607913,52.4350421348313,-81.76000000000204,-0.0019998586205622892,69.84785714285628,0.005555857725061235,-386394.22544301406,31.758905852416664
2022-04-20,41472.828565947166,41420.092380100126,41179.99057112586,70.29323558813738,61.20999999999913,0.0014773615640288895,42.20071428571412,0.004607134210577665,-379813.2887330134,73.73805508712717
2022-04-21,41385.1581643804,41408.482959162866,41407.662138142,31.650557448485927,2.2600000000020373,5.46475438951699e-05,60.06428571428686,0.006423608084640409,-378415.72606301337,27.810765708077767
2022-04-22,40452.588881159405,40541.733435672635,41406.252124709725,53.18184892134981,47.41000000000349,0.0011725686698358384,94.55499999999925,0.014317479610317384,-380293.3413630135,69.95177263189039
2022-04-23,39727.74992549112,39684.03118377871,39924.41580275664,52.093513246962836,-9.639999999999418,-0.00024270610254784053,65.63714285714325,0.004390233889391198,-382891.8636630137,26.761954563940222
2022-04-24,39581.952803279106,39717.96791842011,39740.22741314436,10.666461180176512,-353.0500000000029,-0.008871795580561836,80.71071428571356,0.017097877913580705,-383566.9152530137,19.883856791586897
2022-04-25,39502.06013372095,39550.64004003224,39600.18444713347,32.842741935484526,-56.7300000000032,-0.0014359531483899568,54.535714285714285,0.008222815881594283,-384740.56222301343,15.183180158627254
2022-04-26,40437.50900962206,40333.18822882781,39628.08436569939,56.98924731182801,160.09000000000378,0.003975811845182697,86.37857142857112,0.009687372740858938,-381325.34414301347,56.03482511073808
