date,actual_y_h3,rf_val_y_h3_pred,rf_val_y_h3_m,rf_cv_y_h3_pred,rf_cv_y_h3_m
2024-10-07,-7.587117550241822,-7.522914256979496,14,-7.522914256979496,14
2024-10-08,-7.8173580785041725,-7.4922501488083135,14,-7.4922501488083135,14
2024-10-09,-8.746814229333626,-8.119417206246197,14,-8.119417206246197,14
2024-10-10,-8.44461347063351,-7.655596221006073,14,-7.655596221006073,14
2024-10-11,-7.511216222523129,-7.485426207103759,14,-7.485426207103759,14
2024-10-12,-6.879154515339575,-7.708566130753399,14,-7.708566130753399,14
2024-10-13,-7.561391084229369,-7.398018976700987,14,-7.398018976700987,14
2024-10-14,-7.954807249048968,-7.610822687721447,14,-7.610822687721447,14
2024-10-15,-7.899727601495052,-7.597072459393534,14,-7.597072459393534,14
2024-10-16,-9.798785632524316,-7.905970231520675,14,-7.905970231520675,14
2024-10-17,-9.000277471682907,-8.045272470661033,14,-8.045272470661033,14
2024-10-18,-7.724745468477852,-7.712784680203371,14,-7.712784680203371,14
2024-10-19,-7.774179791525233,-7.452647114354834,14,-7.452647114354834,14
2024-10-20,-7.863362515397026,-7.66501199095031,14,-7.66501199095031,14
2024-10-21,-8.018551193752419,-7.684059667515389,14,-7.684059667515389,14
2024-10-22,-6.898530866282754,-7.780813153763026,14,-7.780813153763026,14
2024-10-23,-8.921658190779526,-8.289752224124872,14,-8.289752224124872,14
2024-10-24,-9.079636360099444,-7.756555910969012,14,-7.756555910969012,14
2024-10-25,-7.784069601964099,-7.957323857032316,14,-7.957323857032316,14
2024-10-26,-7.368623299413477,-7.5850529286684285,14,-7.5850529286684285,14
2024-10-27,-7.512997901045132,-7.408498123497096,14,-7.408498123497096,14
2024-10-28,-7.671750079550882,-7.64631670683606,14,-7.64631670683606,14
2024-10-29,-6.998467037027406,-7.738243615611063,14,-7.738243615611063,14
2024-10-30,-8.813773417610177,-8.271168285608024,14,-8.271168285608024,14
2024-10-31,-7.784664629556363,-7.681785894377799,14,-7.681785894377799,14
2024-11-01,-7.509206844606907,-7.756996224955341,14,-7.756996224955341,14
2024-11-02,-7.320254941313007,-7.412465780090814,14,-7.412465780090814,14
2024-11-03,-6.357178323463686,-7.427718759686436,14,-7.427718759686436,14
2024-11-04,-7.505193457512192,-7.479318114038897,14,-7.479318114038897,14
2024-11-05,-7.882091528500882,-7.82092276073556,14,-7.82092276073556,14
2024-11-06,-8.951124037321541,-7.966394348769739,14,-7.966394348769739,14
2024-11-07,-6.982350958300895,-7.629759086384399,14,-7.629759086384399,14
2024-11-08,-6.610143513022823,-7.582911068953994,14,-7.582911068953994,14
2024-11-09,-5.89742196217559,-7.1894254121369645,14,-7.1894254121369645,14
2024-11-10,-5.970825445834223,-7.16676543337309,14,-7.16676543337309,14
2024-11-11,-6.298780197423048,-6.914004662538081,14,-6.914004662538081,14
2024-11-12,-6.69026855754187,-7.346959984657367,14,-7.346959984657367,14
2024-11-13,-7.962925402749825,-7.039583027211018,14,-7.039583027211018,14
2024-11-14,-7.719913234094788,-7.545823170418527,14,-7.545823170418527,14
2024-11-15,-6.813641525214108,-6.907082933013697,14,-6.907082933013697,14
2024-11-16,-7.123061515534054,-6.9912676433493335,14,-6.9912676433493335,14
2024-11-17,-7.349584827177567,-6.896666506588859,14,-6.896666506588859,14
2024-11-18,-6.927758814622679,-6.9543476567169025,14,-6.9543476567169025,14
2024-11-19,-7.639603303246092,-7.140293833905649,14,-7.140293833905649,14
2024-11-20,-8.458730870211758,-7.693682014198478,14,-7.693682014198478,14
2024-11-21,-7.906636805257383,-7.5257309718565475,14,-7.5257309718565475,14
2024-11-22,-6.845783544407805,-7.5695601104536,14,-7.5695601104536,14
2024-11-23,-6.704121318827724,-7.226723884200844,14,-7.226723884200844,14
2024-11-24,-7.421131408187987,-7.074390699097447,14,-7.074390699097447,14
2024-11-25,-7.777480941685613,-7.046348449196821,14,-7.046348449196821,14
2024-11-26,-7.7915055329164575,-7.394784231027839,14,-7.394784231027839,14
2024-11-27,-8.944575839059315,-7.598425415726015,14,-7.598425415726015,14
2024-11-28,-8.526681786585359,-7.158050269794287,14,-7.158050269794287,14
2024-11-29,-7.227776218845283,-7.317754325973446,14,-7.317754325973446,14
2024-11-30,-7.477860175072574,-7.429789964052126,14,-7.429789964052126,14
2024-12-01,-7.352016227925319,-7.44318659771227,14,-7.44318659771227,14
2024-12-02,-5.520755763032788,-7.30167370807009,14,-7.30167370807009,14
2024-12-03,-7.056676956855624,-7.4705599115650925,14,-7.4705599115650925,14
2024-12-04,-8.28612317218258,-7.604806541677001,14,-7.604806541677001,14
2024-12-05,-8.152794625419403,-7.636681640278049,14,-7.636681640278049,14
2024-12-06,-6.452164940538162,-7.359021142563483,14,-7.359021142563483,14
2024-12-07,-6.668355412158304,-7.247610917163882,14,-7.247610917163882,14
2024-12-08,-7.380414836630238,-6.999661610717558,14,-6.999661610717558,14
2024-12-09,-7.347004798406336,-7.044577839606123,14,-7.044577839606123,14
2024-12-10,-7.800269430130499,-7.248732917571476,14,-7.248732917571476,14
2024-12-11,-8.329129180116265,-7.562280359176263,14,-7.562280359176263,14
2024-12-12,-7.954173621957407,-7.357916839715258,14,-7.357916839715258,14
2024-12-13,-7.167863912303163,-7.779171572153506,14,-7.779171572153506,14
2024-12-14,-7.46114260237137,-7.299677198218976,14,-7.299677198218976,14
2024-12-15,-6.653480385951037,-7.354443838650041,14,-7.354443838650041,14
2024-12-16,-6.215955295754829,-7.1667696288976535,14,-7.1667696288976535,14
2024-12-17,-6.228600657732804,-7.465869234911147,14,-7.465869234911147,14
2024-12-18,-7.472773492215738,-7.20872039344269,14,-7.20872039344269,14
2024-12-19,-7.349660055218582,-7.226083081353453,14,-7.226083081353453,14
2024-12-20,-6.840440061328796,-7.228508886635297,14,-7.228508886635297,14
2024-12-21,-7.374187208078972,-7.156095813776752,14,-7.156095813776752,14
2024-12-22,-7.715762789103233,-7.150025476216595,14,-7.150025476216595,14
2024-12-23,-7.307697534873444,-7.074992341460183,14,-7.074992341460183,14
2024-12-24,-7.106588924470662,-7.679603358895434,14,-7.679603358895434,14
2024-12-25,-8.634132442724063,-7.433482315129663,14,-7.433482315129663,14
2024-12-26,-8.326756050975344,-7.362171268832953,14,-7.362171268832953,14
2024-12-27,-7.3543943334481,-7.314188774417528,14,-7.314188774417528,14
2024-12-28,-7.276893060792656,-7.5580245341530405,14,-7.5580245341530405,14
2024-12-29,-8.238782332690736,-7.335907990412632,14,-7.335907990412632,14
2024-12-30,-7.367896287600902,-7.276289518710621,14,-7.276289518710621,14
2024-12-31,-8.097617541330267,-7.672016398643121,14,-7.672016398643121,14
2025-01-01,-9.19804542909942,-7.74682308059338,14,-7.74682308059338,14
2025-01-02,-8.787325094170878,-7.415913358381476,14,-7.415913358381476,14
2025-01-03,-7.415021751205516,-7.630912913913327,14,-7.630912913913327,14
2025-01-04,-7.590481289361926,-7.688590731769267,14,-7.688590731769267,14
2025-01-05,-6.90681582272137,-7.364281942752324,14,-7.364281942752324,14
2025-01-06,-6.968115739055578,-7.451269277328797,14,-7.451269277328797,14
2025-01-07,-6.709305206835529,-7.52809604760399,14,-7.52809604760399,14
2025-01-08,-8.995729032967116,-7.945570570068006,14,-7.945570570068006,14
2025-01-09,-8.852150045924287,-7.640250965662873,14,-7.640250965662873,14
2025-01-10,-6.553319507908563,-7.463765989239932,14,-7.463765989239932,14
2025-01-11,-7.303486208762694,-7.497747681144965,14,-7.497747681144965,14
2025-01-12,-7.312096925574036,-7.417618131093962,14,-7.417618131093962,14
2025-01-13,-7.391486709026281,-7.1180517629862905,14,-7.1180517629862905,14
2025-01-14,-7.511145310148465,-7.726544073751393,14,-7.726544073751393,14
2025-01-15,-7.438401020768668,-7.8384621683167985,14,-7.8384621683167985,14
2025-01-16,-6.148112404271952,-7.424115634741095,14,-7.424115634741095,14
2025-01-17,-5.214773987217453,-7.586439319902538,14,-7.586439319902538,14
2025-01-18,-6.34915971482197,-7.1466826493430515,14,-7.1466826493430515,14
2025-01-19,-7.594519813201731,-7.151708949432919,14,-7.151708949432919,14
2025-01-20,-5.989812005402478,-7.153402129105853,14,-7.153402129105853,14
2025-01-21,-7.355564283258395,-6.941083664612837,14,-6.941083664612837,14
2025-01-22,-8.788612678268954,-7.5257869513256255,14,-7.5257869513256255,14
2025-01-23,-8.623226788453762,-7.217884693849348,14,-7.217884693849348,14
2025-01-24,-6.548166225847454,-7.153229751761437,14,-7.153229751761437,14
2025-01-25,-7.335119722465245,-7.2856897686176465,14,-7.2856897686176465,14
2025-01-26,-7.350021545427285,-7.1254718175018805,14,-7.1254718175018805,14
2025-01-27,-7.86523565131056,-7.090380414480774,14,-7.090380414480774,14
2025-01-28,-7.64515655585875,-7.51312885893949,14,-7.51312885893949,14
2025-01-29,-8.395509658549456,-7.827852568400552,14,-7.827852568400552,14
2025-01-30,-7.035755186208709,-7.590411234136561,14,-7.590411234136561,14
2025-01-31,-5.95199845728886,-7.4348072036288135,14,-7.4348072036288135,14
2025-02-01,-6.579587906443687,-7.413294821261073,14,-7.413294821261073,14
2025-02-02,-7.222214210843608,-7.113659142548985,14,-7.113659142548985,14
2025-02-03,-7.456911400328808,-7.266380696438397,14,-7.266380696438397,14
2025-02-04,-7.097257483150888,-7.419557634505631,14,-7.419557634505631,14
2025-02-05,-8.810076811866075,-7.493041918098818,14,-7.493041918098818,14
2025-02-06,-8.10773415201615,-7.522649571513253,14,-7.522649571513253,14
2025-02-07,-7.786812840962016,-7.443478319871888,14,-7.443478319871888,14
2025-02-08,-8.095685364957285,-7.454305110107209,14,-7.454305110107209,14
2025-02-09,-6.962691557561749,-7.642797080995756,14,-7.642797080995756,14
2025-02-10,-7.850939573833918,-7.465925727110842,14,-7.465925727110842,14
2025-02-11,-7.6048640411791055,-7.544650705452297,14,-7.544650705452297,14
2025-02-12,-9.31204237724052,-7.9600020707360715,14,-7.9600020707360715,14
2025-02-13,-9.354075786569943,-7.50154250706679,14,-7.50154250706679,14
2025-02-14,-8.328308753403542,-7.793546131835614,14,-7.793546131835614,14
2025-02-15,-7.735386570485104,-7.267453215459849,14,-7.267453215459849,14
2025-02-16,-8.074161026658576,-7.297089756247335,14,-7.297089756247335,14
2025-02-17,-8.388064413225592,-7.391008632846199,14,-7.391008632846199,14
2025-02-18,-7.422492670788367,-7.551445493877398,14,-7.551445493877398,14
2025-02-19,-9.351071668633756,-8.04941167469314,14,-8.04941167469314,14
2025-02-20,-9.327182940847992,-8.117511856658842,14,-8.117511856658842,14
2025-02-21,-7.366790273234517,-7.876165176006286,14,-7.876165176006286,14
2025-02-22,-6.241011939761488,-7.699073801215678,14,-7.699073801215678,14
2025-02-23,-6.08442226100039,-7.459023654320722,14,-7.459023654320722,14
2025-02-24,-6.878853344044446,-7.2616502132659,14,-7.2616502132659,14
2025-02-25,-5.588570041559089,-7.461210310029962,14,-7.461210310029962,14
2025-02-26,-7.482186017843935,-8.04766929205308,14,-8.04766929205308,14
2025-02-27,-6.026685262486463,-7.78824192167634,14,-7.78824192167634,14
2025-02-28,-6.005721130764149,-7.317087678826591,14,-7.317087678826591,14
2025-03-01,-5.832575425345344,-7.548121063073962,14,-7.548121063073962,14
2025-03-02,-6.528431978871631,-7.421402678255183,14,-7.421402678255183,14
2025-03-03,-6.412729998936713,-6.9901135534155365,14,-6.9901135534155365,14
2025-03-04,-5.651155219226064,-7.2888217163703555,14,-7.2888217163703555,14
2025-03-05,-7.82002049036847,-7.384079628190346,14,-7.384079628190346,14
2025-03-06,-7.116223896566312,-7.150559134824896,14,-7.150559134824896,14
2025-03-07,-5.949376876735946,-7.31056020973922,14,-7.31056020973922,14
2025-03-08,-6.2051256349718855,-7.237434501027609,14,-7.237434501027609,14
2025-03-09,-6.922679445707416,-6.98705359042751,14,-6.98705359042751,14
2025-03-10,-7.250092425539886,-6.902247569109449,14,-6.902247569109449,14
2025-03-11,-7.447118934719969,-6.777229679499693,14,-6.777229679499693,14
2025-03-12,-8.898459551988159,-7.599887568665419,14,-7.599887568665419,14
2025-03-13,-7.329432996679352,-7.278178354099878,14,-7.278178354099878,14
2025-03-14,-7.67080326390782,-7.390134056766466,14,-7.390134056766466,14
2025-03-15,-7.616041619926752,-7.195583039521483,14,-7.195583039521483,14
2025-03-16,-7.472221310413124,-7.135254871772353,14,-7.135254871772353,14
2025-03-17,-7.439639310421675,-7.307483649163133,14,-7.307483649163133,14
2025-03-18,-7.976296204139535,-7.352969992997808,14,-7.352969992997808,14
2025-03-19,-9.81200323221424,-8.13163735966432,14,-8.13163735966432,14
2025-03-20,-8.77472856117907,-7.479675228033231,14,-7.479675228033231,14
2025-03-21,-7.738805643991428,-7.474643080850428,14,-7.474643080850428,14
2025-03-22,-7.907900185694711,-7.432408120475452,14,-7.432408120475452,14
2025-03-23,-7.926440425992742,-7.491420013145056,14,-7.491420013145056,14
2025-03-24,-8.15773669999174,-7.474880624571759,14,-7.474880624571759,14
2025-03-25,-7.842789124023152,-7.7520253678743245,14,-7.7520253678743245,14
2025-03-26,-8.003994184702773,-8.120340889607254,14,-8.120340889607254,14
2025-03-27,-8.165887428032145,-7.953901554160239,14,-7.953901554160239,14
2025-03-28,-7.254418259891095,-7.630906531509558,14,-7.630906531509558,14
2025-03-29,-7.756757128271761,-7.3913817378333855,14,-7.3913817378333855,14
2025-03-30,-6.587482790091052,-7.400469920839893,14,-7.400469920839893,14
2025-03-31,-7.252194880144823,-7.302234462226181,14,-7.302234462226181,14
2025-04-01,-6.63516370951007,-7.658219605863133,14,-7.658219605863133,14
2025-04-02,-8.681969956851141,-7.932231152081486,14,-7.932231152081486,14
2025-04-03,-7.188412492677708,-7.043784780082081,14,-7.043784780082081,14
2025-04-04,-5.629049006791348,-7.185177994098086,14,-7.185177994098086,14
2025-04-05,-6.933967406336497,-6.978911103232793,14,-6.978911103232793,14
2025-04-06,-5.92065466170989,-7.046274564995558,14,-7.046274564995558,14
2025-04-07,-7.031037787314499,-6.9083557308505155,14,-6.9083557308505155,14
2025-04-08,-7.032090018849573,-7.448431637584358,14,-7.448431637584358,14
2025-04-09,-7.79990038655869,-7.495024336330306,14,-7.495024336330306,14
2025-04-10,-7.287263687197286,-7.1878371157078425,14,-7.1878371157078425,14
2025-04-11,-7.167014962280521,-7.38399187757787,14,-7.38399187757787,14
2025-04-12,-7.777788884630375,-7.065480875240467,14,-7.065480875240467,14
2025-04-13,-7.413189676387737,-7.069565696349373,14,-7.069565696349373,14
2025-04-14,-8.268721841318316,-7.314002481978332,14,-7.314002481978332,14
2025-04-15,-9.681279444888752,-7.64655903627609,14,-7.64655903627609,14
2025-04-16,-9.171548905690758,-7.842380310966673,14,-7.842380310966673,14
2025-04-17,-9.01552740253416,-7.539882627409164,14,-7.539882627409164,14
2025-04-18,-7.457356285992482,-7.618496222578474,14,-7.618496222578474,14
2025-04-19,-6.979201722253075,-7.339545856876592,14,-7.339545856876592,14
2025-04-20,-7.403345870725576,-7.399440302470646,14,-7.399440302470646,14
2025-04-21,-8.021045389721651,-7.45456412270663,14,-7.45456412270663,14
2025-04-22,-7.797960553044787,-8.015273645514144,14,-8.015273645514144,14
2025-04-23,-8.912576429259436,-7.984507640141766,14,-7.984507640141766,14
2025-04-24,-8.579169330655771,-8.044932510456192,14,-8.044932510456192,14
2025-04-25,-7.92097208375074,-7.724159802522861,14,-7.724159802522861,14
2025-04-26,-8.087519781534887,-7.286103722749141,14,-7.286103722749141,14
2025-04-27,-8.023455793775357,-7.485809945174679,14,-7.485809945174679,14
2025-04-28,-8.09456339337235,-7.655526443526261,14,-7.655526443526261,14
2025-04-29,-8.294066343106515,-7.706948074345687,14,-7.706948074345687,14
2025-04-30,-9.46541060137628,-8.161997570435938,14,-8.161997570435938,14
2025-05-01,-8.596552100361416,-7.806789693014582,14,-7.806789693014582,14
2025-05-02,-8.166003817373237,-7.9480786950270055,14,-7.9480786950270055,14
2025-05-03,-8.013724640481898,-7.5420522233956895,14,-7.5420522233956895,14
2025-05-04,-7.894201229610753,-7.709938425728023,14,-7.709938425728023,14
2025-05-05,-7.474703553304063,-7.577948837583554,14,-7.577948837583554,14
2025-05-06,-7.7544076279684,-7.881701415076584,14,-7.881701415076584,14
2025-05-07,-8.51169203750711,-8.06948571186143,14,-8.06948571186143,14
2025-05-08,-7.894756830708296,-8.025930420487146,14,-8.025930420487146,14
2025-05-09,-7.171315375183232,-7.833994321990077,14,-7.833994321990077,14
2025-05-10,-7.898122089143746,-7.527610668524514,14,-7.527610668524514,14
2025-05-11,-8.318310440418038,-7.437317240478052,14,-7.437317240478052,14
2025-05-12,-7.7147571999584414,-7.5606160345852205,14,-7.5606160345852205,14
2025-05-13,-8.244800643227538,-7.798219016136517,14,-7.798219016136517,14
2025-05-14,-8.88548365814237,-8.011247537704637,14,-8.011247537704637,14
2025-05-15,-7.9130966647344225,-7.914389217858521,14,-7.914389217858521,14
2025-05-16,-7.475391981698435,-7.874877232687108,14,-7.874877232687108,14
2025-05-17,-7.413492676031776,-7.607389761186033,14,-7.607389761186033,14
2025-05-18,-6.9048202411259405,-7.599670430725976,14,-7.599670430725976,14
2025-05-19,-7.5998782354004675,-7.591272173501685,14,-7.591272173501685,14
2025-05-20,-7.443883442529285,-7.690425078256445,14,-7.690425078256445,14
2025-05-21,-8.225636513265073,-7.932781965275353,14,-7.932781965275353,14
2025-05-22,-8.196992018610825,-7.901000372527257,14,-7.901000372527257,14
2025-05-23,-8.288440304342084,-7.65949403110383,14,-7.65949403110383,14
2025-05-24,-7.940076582517803,-7.642892420344862,14,-7.642892420344862,14
2025-05-25,-8.336031186903472,-7.512163029976775,14,-7.512163029976775,14
2025-05-26,-7.769467517478563,-7.589728988400165,14,-7.589728988400165,14
2025-05-27,-7.728674501465333,-7.85055246367349,14,-7.85055246367349,14
2025-05-28,-8.421598154519437,-7.886683396549911,14,-7.886683396549911,14
2025-05-29,-8.743472246073782,-8.052631398104818,14,-8.052631398104818,14
2025-05-30,-8.184430028615092,-7.789851153825689,14,-7.789851153825689,14
2025-05-31,-8.331213911925008,-7.745154068851292,14,-7.745154068851292,14
2025-06-01,-8.71279939743139,-7.885254285427573,14,-7.885254285427573,14
2025-06-02,-7.51988335958094,-7.806481869321056,14,-7.806481869321056,14
2025-06-03,-8.345664194572562,-7.8204116170836535,14,-7.8204116170836535,14
2025-06-04,-9.05218826005398,-8.098257690146509,14,-8.098257690146509,14
2025-06-05,-9.384555576107418,-8.031912087420196,14,-8.031912087420196,14
2025-06-06,-7.968985833169205,-7.995159370699924,14,-7.995159370699924,14
2025-06-07,-8.125005944838898,-7.687015204680092,14,-7.687015204680092,14
2025-06-08,-8.19082610478049,-7.6760546072302995,14,-7.6760546072302995,14
2025-06-09,-7.927023759209108,-7.729957887248853,14,-7.729957887248853,14
2025-06-10,-7.443188684929166,-8.021142906732322,14,-8.021142906732322,14
2025-06-11,-9.05726972859608,-8.133439776011521,14,-8.133439776011521,14
2025-06-12,-8.953471985164441,-7.969112596884013,14,-7.969112596884013,14
2025-06-13,-8.110641264350848,-8.320412034638236,14,-8.320412034638236,14
2025-06-14,-7.806286485181062,-7.947872324134275,14,-7.947872324134275,14
2025-06-15,-7.866192379807445,-7.623396722549331,14,-7.623396722549331,14
2025-06-16,-8.633468871743753,-7.581108039722442,14,-7.581108039722442,14
2025-06-17,-7.900331132706684,-7.9127625202863054,14,-7.9127625202863054,14
2025-06-18,-7.967196587131996,-8.497238432438452,14,-8.497238432438452,14
2025-06-19,-7.027680658640498,-8.076899139141085,14,-8.076899139141085,14
2025-06-20,-7.236497370232764,-7.807363699505942,14,-7.807363699505942,14
2025-06-21,-8.149886293035856,-7.7950044373989495,14,-7.7950044373989495,14
2025-06-22,-8.176305065875129,-7.907234372458034,14,-7.907234372458034,14
2025-06-23,-8.376095118293176,-7.80073762475459,14,-7.80073762475459,14
2025-06-24,-8.542770722531861,-8.252352185120445,14,-8.252352185120445,14
2025-06-25,-10.649971722513076,-8.125083680020508,14,-8.125083680020508,14
