date,actual_y_h5,rf_val_y_h5_pred,rf_val_y_h5_m,rf_cv_y_h5_pred,rf_cv_y_h5_m
2024-08-08,-7.032064393779834,-6.736375389800219,12,-6.8449814961941975,14
2024-08-09,-7.145182948564176,-6.978889046561002,12,-6.8005310536438,14
2024-08-10,-6.782869713050387,-7.009394981630699,12,-7.0258847257508545,14
2024-08-11,-6.993243057300741,-7.3101178012164105,12,-7.328249746167075,14
2024-08-12,-8.93414336978374,-7.801109884402341,12,-7.805917130448783,14
2024-08-13,-8.090430304827276,-7.548153409297998,12,-7.531704287872156,14
2024-08-14,-7.395852713362074,-7.220265264966234,12,-7.12605610979943,14
2024-08-15,-7.252727153074581,-7.372043504736563,12,-7.380721023193225,14
2024-08-16,-7.122737507461557,-7.374715111946132,12,-7.3030662640750315,14
2024-08-17,-7.663977474896019,-7.168835067996067,12,-7.219701384020292,14
2024-08-18,-6.851098731240136,-7.34101581359995,12,-7.207799610257923,14
2024-08-19,-8.299722443510342,-8.235037899052374,12,-8.250313988380316,14
2024-08-20,-8.590906417273768,-8.110987284661647,12,-8.158916886203968,14
2024-08-21,-7.848062431939034,-7.392214763717548,12,-7.356731938948377,14
2024-08-22,-6.578074293173222,-7.0898322827216145,12,-7.096182749306573,14
2024-08-23,-6.625319225980788,-7.2947474948957645,12,-7.307536476471012,14
2024-08-24,-7.220716390846805,-7.028152233252825,12,-7.139562072391126,14
2024-08-25,-7.355348084977686,-7.307065137952841,12,-7.245286604606618,14
2024-08-26,-9.250891127347398,-7.907964647596597,12,-7.895405106011112,14
2024-08-27,-7.427050700993551,-7.958967893143924,12,-7.938564882826091,14
2024-08-28,-7.578986184704846,-7.1413383742297905,12,-7.2588664899720445,14
2024-08-29,-7.813351757199836,-7.141407091565172,12,-7.078494927534009,14
2024-08-30,-6.5034602127886165,-7.145157750840954,12,-7.155068935841638,14
2024-08-31,-6.940360945467537,-7.1443549629310175,12,-7.2777109682573915,14
2024-09-01,-6.522114937682515,-7.185244176806834,12,-7.318124821195084,14
2024-09-02,-8.259113009436971,-8.058294736037102,12,-8.03752881528081,14
2024-09-03,-7.6986759889953715,-7.778575624578434,12,-7.739902000885076,14
2024-09-04,-7.142083192560166,-7.513143736265236,12,-7.514097607525523,14
2024-09-05,-7.454039970224542,-7.057084914255634,12,-6.97797742433547,14
2024-09-06,-6.956664836147295,-7.2022848303236255,12,-7.129210590261624,14
2024-09-07,-7.375311173852939,-7.044191300231231,12,-7.1590608391993635,14
2024-09-08,-7.641682246432809,-7.1953801456512405,12,-7.17033971389755,14
2024-09-09,-8.772444578271369,-8.010328914433089,12,-7.972683615228567,14
2024-09-10,-8.222190817885775,-7.860192324350967,12,-7.85341723727775,14
2024-09-11,-7.505284819602623,-7.244704610701389,12,-7.072415732978476,14
2024-09-12,-7.206662096750962,-7.333510939160786,12,-7.147995352379659,14
2024-09-13,-7.000512980515621,-7.089925155820258,12,-7.281867571370091,14
2024-09-14,-7.40385524870723,-7.236647963203257,12,-7.330788383054113,14
2024-09-15,-7.62533614746632,-7.245618324916543,12,-7.297501347428148,14
2024-09-16,-9.118912980170885,-8.313394408459187,12,-8.35865119029131,14
2024-09-17,-8.210854186197356,-8.080508868645268,12,-8.14319884204537,14
2024-09-18,-7.594933488516639,-7.342003389790124,12,-7.475537791124993,14
2024-09-19,-7.695982377007085,-7.169072912748505,12,-7.195458099996079,14
2024-09-20,-7.912236774178686,-7.31932142681947,12,-7.208335869165619,14
2024-09-21,-7.548593418115738,-7.212235357278911,12,-7.23714227775635,14
2024-09-22,-8.156771512470494,-7.4036001725460805,12,-7.553313244270381,14
2024-09-23,-9.137411157807458,-8.22678154867731,12,-8.249201180268237,14
2024-09-24,-9.22010927366513,-7.939744620088238,12,-7.798907992670846,14
2024-09-25,-7.657672162115085,-7.3417322110148495,12,-7.368816229413403,14
2024-09-26,-7.16418081548918,-7.2193631251125705,12,-7.18885416508877,14
2024-09-27,-6.873239201215958,-7.347100304055386,12,-7.242039922981097,14
2024-09-28,-7.372161845921349,-7.408224084642476,12,-7.178120669979323,14
2024-09-29,-7.762377171311247,-7.538018211175778,12,-7.686657812260788,14
2024-09-30,-9.410517858234718,-8.260991288786732,12,-8.326736277371625,14
2024-10-01,-8.859802514595454,-8.175327682274615,12,-8.05496259571158,14
2024-10-02,-7.354846982929903,-7.463229617856818,12,-7.196609010761888,14
2024-10-03,-7.717832727168758,-7.160889978398709,12,-7.1717469853182205,14
2024-10-04,-7.9430170498383745,-7.046299816580435,12,-7.221812125745922,14
2024-10-05,-7.587117550241822,-7.344742705712176,12,-7.3440135182689605,14
2024-10-06,-7.8173580785041725,-7.2971876739662855,12,-7.296477572187573,14
2024-10-07,-8.746814229333626,-8.520316682583893,12,-8.56562682481972,14
2024-10-08,-8.44461347063351,-8.256059931690507,12,-8.1201701190167,14
2024-10-09,-7.511216222523129,-7.23587749607554,12,-7.279274955014839,14
2024-10-10,-6.879154515339575,-7.280479291067808,12,-7.306661098104429,14
2024-10-11,-7.561391084229369,-7.465275177101543,12,-7.2999981488925565,14
2024-10-12,-7.954807249048968,-7.4329524489724825,12,-7.48947241327059,14
2024-10-13,-7.899727601495052,-7.512480417512987,12,-7.609446703229147,14
2024-10-14,-9.798785632524316,-8.596319952242146,12,-8.54402093227336,14
2024-10-15,-9.000277471682907,-8.35607211220142,12,-8.3426977528975,14
2024-10-16,-7.724745468477852,-7.427390902586364,12,-7.534960321816642,14
2024-10-17,-7.774179791525233,-7.314119656114225,12,-7.243196814287709,14
2024-10-18,-7.863362515397026,-7.212937742088591,12,-7.297693353117418,14
2024-10-19,-8.018551193752419,-7.4637472002743275,12,-7.411600147475614,14
2024-10-20,-6.898530866282754,-7.58000684964069,12,-7.508335612949643,14
2024-10-21,-8.921658190779526,-8.649825576658008,12,-8.836819346177553,14
2024-10-22,-9.079636360099444,-8.495864361527408,12,-8.370293611711258,14
2024-10-23,-7.784069601964099,-7.335651389915702,12,-7.349335746396664,14
2024-10-24,-7.368623299413477,-7.255497783852808,12,-7.332197319745206,14
2024-10-25,-7.512997901045132,-7.321911429439092,12,-7.256893004433465,14
2024-10-26,-7.671750079550882,-7.257076610311629,12,-7.2981256340345855,14
2024-10-27,-6.998467037027406,-7.4794301828761895,12,-7.450854590884133,14
2024-10-28,-8.813773417610177,-8.624670985959886,12,-8.779128734591708,14
2024-10-29,-7.784664629556363,-8.523481714164204,12,-8.518345416490508,14
2024-10-30,-7.509206844606907,-7.405880123976012,12,-7.438272538312608,14
2024-10-31,-7.320254941313007,-7.285047640181772,12,-7.23599942604346,14
2024-11-01,-6.357178323463686,-7.289753579107785,12,-7.222510445130907,14
2024-11-02,-7.505193457512192,-7.083791779449813,12,-7.158311814582581,14
2024-11-03,-7.882091528500882,-7.427350657490859,12,-7.412652264292758,14
2024-11-04,-8.951124037321541,-7.886656594114274,12,-8.297243190662607,14
2024-11-05,-6.982350958300895,-7.644312472955305,12,-7.698830627002911,14
2024-11-06,-6.610143513022823,-7.147250349462633,12,-7.102403229215046,14
2024-11-07,-5.89742196217559,-7.036769852569223,12,-7.092054812648736,14
2024-11-08,-5.970825445834223,-7.112528169305724,12,-6.862344725751001,14
2024-11-09,-6.298780197423048,-7.021844753333953,12,-6.998977283746544,14
2024-11-10,-6.69026855754187,-7.03226513129377,12,-7.066480003846553,14
2024-11-11,-7.962925402749825,-7.909530643818394,12,-7.942358634301163,14
2024-11-12,-7.719913234094788,-7.436310420774995,12,-7.373285567731185,14
2024-11-13,-6.813641525214108,-7.218956399666597,12,-7.000894348194888,14
2024-11-14,-7.123061515534054,-6.897864797822798,12,-6.905632728438824,14
2024-11-15,-7.349584827177567,-6.864223821836208,12,-6.871777232222589,14
2024-11-16,-6.927758814622679,-7.048706886505082,12,-6.940995474843964,14
2024-11-17,-7.639603303246092,-7.155940752374445,12,-7.113419281055656,14
2024-11-18,-8.458730870211758,-7.450869004555956,12,-7.411391438578942,14
2024-11-19,-7.906636805257383,-7.614329513604376,12,-7.419709857690022,14
2024-11-20,-6.845783544407805,-7.160437231625249,12,-7.166200553356839,14
2024-11-21,-6.704121318827724,-7.03064847640096,12,-7.062209917312998,14
2024-11-22,-7.421131408187987,-7.09406580160287,12,-7.044405733927894,14
2024-11-23,-7.777480941685613,-7.170383035903068,12,-7.166612791839082,14
2024-11-24,-7.7915055329164575,-7.041426163481844,12,-7.149975095296019,14
2024-11-25,-8.944575839059315,-8.029264100723308,12,-8.015605737457863,14
2024-11-26,-8.526681786585359,-7.476215681139663,12,-7.480804025951527,14
2024-11-27,-7.227776218845283,-7.15342981978859,12,-7.18579522002642,14
2024-11-28,-7.477860175072574,-7.245253255396908,12,-7.1091140987429755,14
2024-11-29,-7.352016227925319,-7.076459181512579,12,-7.092189569387094,14
2024-11-30,-5.520755763032788,-7.571410692697567,12,-7.657762146788922,14
2024-12-01,-7.056676956855624,-7.307937389555183,12,-7.293585059326091,14
2024-12-02,-8.28612317218258,-8.199985296903966,12,-8.29671457208192,14
2024-12-03,-8.152794625419403,-8.15211020348466,12,-8.084937420204664,14
2024-12-04,-6.452164940538162,-7.161776524218812,12,-7.2955994652962,14
2024-12-05,-6.668355412158304,-7.232416452320616,12,-7.1086749614383145,14
2024-12-06,-7.380414836630238,-6.96406346012768,12,-7.0411054953531185,14
2024-12-07,-7.347004798406336,-6.995102350990853,12,-7.034403309551153,14
2024-12-08,-7.800269430130499,-7.105818473585985,12,-7.125687548611394,14
2024-12-09,-8.329129180116265,-7.859796614650375,12,-8.003675727975478,14
2024-12-10,-7.954173621957407,-7.615334741626674,12,-7.663609635067425,14
2024-12-11,-7.167863912303163,-7.1209488899874955,12,-7.171715006295253,14
2024-12-12,-7.46114260237137,-7.233457699468874,12,-7.17501032812087,14
2024-12-13,-6.653480385951037,-7.330244692169455,12,-7.0866535765727905,14
2024-12-14,-6.215955295754829,-7.123947296163859,12,-7.197197699401082,14
2024-12-15,-6.228600657732804,-7.181275562858906,12,-7.344097201803103,14
2024-12-16,-7.472773492215738,-8.091680377455711,12,-8.05386791017745,14
2024-12-17,-7.349660055218582,-7.660392134125309,12,-7.647992438297019,14
2024-12-18,-6.840440061328796,-7.0690895695898925,12,-7.123361460571073,14
2024-12-19,-7.374187208078972,-7.020091779760744,12,-7.021519540161457,14
2024-12-20,-7.715762789103233,-6.942263277433918,12,-6.927055398276172,14
2024-12-21,-7.307697534873444,-7.051431612706507,12,-6.869920258209296,14
2024-12-22,-7.106588924470662,-7.148287963117343,12,-7.151584232652635,14
2024-12-23,-8.634132442724063,-7.674596592318552,12,-7.784722255629083,14
2024-12-24,-8.326756050975344,-7.706085534335441,12,-7.672037518975629,14
2024-12-25,-7.3543943334481,-7.195605278136269,12,-7.1988238756652905,14
2024-12-26,-7.276893060792656,-7.207732205036471,12,-7.180267132080988,14
2024-12-27,-8.238782332690736,-7.659291176305418,12,-7.464853132824541,14
2024-12-28,-7.367896287600902,-7.326467787620614,12,-7.348049196578599,14
2024-12-29,-8.097617541330267,-7.299346135184301,12,-7.243595744162498,14
2024-12-30,-9.19804542909942,-8.244899655528034,12,-8.332594465481838,14
2024-12-31,-8.787325094170878,-7.919956022839816,12,-7.981674037749101,14
2025-01-01,-7.415021751205516,-7.365732925175187,12,-7.31604300764356,14
2025-01-02,-7.590481289361926,-7.396308504875963,12,-7.438445295992266,14
2025-01-03,-6.90681582272137,-8.110068372241976,12,-7.903071882513257,14
2025-01-04,-6.968115739055578,-7.357682662685351,12,-7.3694649578916644,14
2025-01-05,-6.709305206835529,-7.327397599036195,12,-7.495432593709719,14
2025-01-06,-8.995729032967116,-8.471023995472027,12,-8.58773498228477,14
2025-01-07,-8.852150045924287,-8.076809705248188,12,-8.094711965478039,14
2025-01-08,-6.553319507908563,-7.145559593608521,12,-7.179557433664139,14
2025-01-09,-7.303486208762694,-7.347681464766179,12,-7.224134539644531,14
2025-01-10,-7.312096925574036,-7.291088975242329,12,-7.353007123113932,14
2025-01-11,-7.391486709026281,-7.3618099616637895,12,-7.210289994732147,14
2025-01-12,-7.511145310148465,-7.269816976440332,12,-7.318368301655756,14
2025-01-13,-7.438401020768668,-8.201731561361541,12,-8.353975303538936,14
2025-01-14,-6.148112404271952,-8.099752132223792,12,-8.107602701820902,14
2025-01-15,-5.214773987217453,-7.1679369938684125,12,-7.123178888927485,14
2025-01-16,-6.34915971482197,-6.941625351407794,12,-7.080876646849742,14
2025-01-17,-7.594519813201731,-7.041033590051297,12,-6.9218243271363065,14
2025-01-18,-5.989812005402478,-7.154722791811131,12,-7.112608970215906,14
2025-01-19,-7.355564283258395,-7.1902518631933985,12,-7.092322009554009,14
2025-01-20,-8.788612678268954,-7.646821928042048,12,-7.6665230831353925,14
2025-01-21,-8.623226788453762,-7.750550462403997,12,-7.579765710131692,14
2025-01-22,-6.548166225847454,-7.444192454112154,12,-7.5294737806667635,14
2025-01-23,-7.335119722465245,-7.082412958605741,12,-7.11417433601896,14
2025-01-24,-7.350021545427285,-7.21327827123786,12,-7.113133543261525,14
2025-01-25,-7.86523565131056,-7.067890484880554,12,-7.163503283166477,14
2025-01-26,-7.64515655585875,-7.184413762044603,12,-7.101657336503674,14
2025-01-27,-8.395509658549456,-8.512125504015064,12,-8.27630261175578,14
2025-01-28,-7.035755186208709,-7.890188844783967,12,-7.825492139447412,14
2025-01-29,-5.95199845728886,-7.182336510913159,12,-7.2192899390210865,14
2025-01-30,-6.579587906443687,-7.249216339254368,12,-7.270121247461839,14
2025-01-31,-7.222214210843608,-7.194286863085985,12,-7.269479107594128,14
2025-02-01,-7.456911400328808,-7.197071656761425,12,-7.239502843697367,14
2025-02-02,-7.097257483150888,-7.1992430409169765,12,-7.172176770750472,14
2025-02-03,-8.810076811866075,-8.048094965782361,12,-8.07900421446331,14
2025-02-04,-8.10773415201615,-7.606687738265634,12,-7.485201814333112,14
2025-02-05,-7.786812840962016,-6.982776854456976,12,-7.166937322619235,14
2025-02-06,-8.095685364957285,-7.244130576653967,12,-7.18098644729802,14
2025-02-07,-6.962691557561749,-7.240447534374663,12,-7.137244371269285,14
2025-02-08,-7.850939573833918,-7.112910286592833,12,-7.137342023054969,14
2025-02-09,-7.6048640411791055,-7.394828203537712,12,-7.294443160404398,14
2025-02-10,-9.31204237724052,-8.010712997077164,12,-8.21265832570966,14
2025-02-11,-9.354075786569943,-7.733503911423342,12,-7.625497447808775,14
2025-02-12,-8.328308753403542,-7.336030274396827,12,-7.20993282469813,14
2025-02-13,-7.735386570485104,-7.318313766950833,12,-7.290018880376649,14
2025-02-14,-8.074161026658576,-7.2518488664915965,12,-7.25438650974177,14
2025-02-15,-8.388064413225592,-7.301228530720432,12,-7.196934995353411,14
2025-02-16,-7.422492670788367,-7.216854119602619,12,-7.418678264752636,14
2025-02-17,-9.351071668633756,-8.523894432861182,12,-8.680143901945865,14
2025-02-18,-9.327182940847992,-8.403232460021782,12,-8.519840441200355,14
2025-02-19,-7.366790273234517,-7.910914409497194,12,-7.930853947945813,14
2025-02-20,-6.241011939761488,-7.372422896526221,12,-7.401197627754807,14
2025-02-21,-6.08442226100039,-7.327591683961458,12,-7.380254864841114,14
2025-02-22,-6.878853344044446,-7.563770583730737,12,-7.529638735419626,14
2025-02-23,-5.588570041559089,-7.5251746420370536,12,-7.403781795315632,14
2025-02-24,-7.482186017843935,-8.581328424991614,12,-8.550263636039698,14
2025-02-25,-6.026685262486463,-8.36186721306639,12,-8.186467137118317,14
2025-02-26,-6.005721130764149,-7.233121258292533,12,-7.217560107529095,14
2025-02-27,-5.832575425345344,-7.0388728382541865,12,-7.081597236750606,14
2025-02-28,-6.528431978871631,-7.0148645804799505,12,-6.954596926689204,14
2025-03-01,-6.412729998936713,-6.965075457425487,12,-6.975350306861493,14
2025-03-02,-5.651155219226064,-6.996557714289265,12,-6.9351166179734625,14
2025-03-03,-7.82002049036847,-7.7033712986812075,12,-7.756667611312277,14
2025-03-04,-7.116223896566312,-7.518544267405912,12,-7.412754318926877,14
2025-03-05,-5.949376876735946,-6.87772441285955,12,-6.633971799233884,14
2025-03-06,-6.2051256349718855,-7.052308045879082,12,-6.869609731804945,14
2025-03-07,-6.922679445707416,-6.991948702111704,12,-6.92893572298771,14
2025-03-08,-7.250092425539886,-6.934877891300581,12,-6.9364260719831545,14
2025-03-09,-7.447118934719969,-7.206235393966641,12,-6.92968485179784,14
2025-03-10,-8.898459551988159,-7.67363217169928,12,-7.648870567439466,14
2025-03-11,-7.329432996679352,-7.555741814148316,12,-7.535888753542095,14
2025-03-12,-7.67080326390782,-6.583559596476191,12,-6.640745712723577,14
2025-03-13,-7.616041619926752,-6.990688965738964,12,-6.867397998620034,14
2025-03-14,-7.472221310413124,-6.875827158221141,12,-6.997698853057561,14
2025-03-15,-7.439639310421675,-6.989515134930323,12,-7.037068726811947,14
2025-03-16,-7.976296204139535,-7.178131356665197,12,-7.114753365977553,14
2025-03-17,-9.81200323221424,-8.33969665176072,12,-8.207774386889632,14
2025-03-18,-8.77472856117907,-7.906169768785382,12,-7.752875247501472,14
2025-03-19,-7.738805643991428,-7.151361967516498,12,-7.322669769597854,14
2025-03-20,-7.907900185694711,-7.0578407411783095,12,-7.125150160594826,14
2025-03-21,-7.926440425992742,-7.3647972927264025,12,-7.365546242800253,14
2025-03-22,-8.15773669999174,-7.287650537022349,12,-7.431994508318171,14
2025-03-23,-7.842789124023152,-7.485646633936185,12,-7.487002423157991,14
2025-03-24,-8.003994184702773,-8.661238743825402,12,-8.481923364410918,14
2025-03-25,-8.165887428032145,-8.145088656729373,12,-8.330780263338228,14
2025-03-26,-7.254418259891095,-7.421110924499398,12,-7.245970104403395,14
2025-03-27,-7.756757128271761,-7.305055709653712,12,-7.217982507040939,14
2025-03-28,-6.587482790091052,-7.246542477531243,12,-7.253104927303253,14
2025-03-29,-7.252194880144823,-7.109741867841808,12,-7.219663437067334,14
2025-03-30,-6.63516370951007,-7.14598310626254,12,-7.123658344409256,14
2025-03-31,-8.681969956851141,-7.8843011396331395,12,-7.847181779731319,14
2025-04-01,-7.188412492677708,-7.674799492078248,12,-7.90397344560001,14
2025-04-02,-5.629049006791348,-7.338955486333757,12,-7.247038823404867,14
2025-04-03,-6.933967406336497,-7.097202352477648,12,-7.173830353992506,14
2025-04-04,-5.92065466170989,-6.989354077170618,12,-7.072260538275896,14
2025-04-05,-7.031037787314499,-6.74331166248061,12,-6.886233250238417,14
2025-04-06,-7.032090018849573,-6.828262571858227,12,-6.961477850443887,14
2025-04-07,-7.79990038655869,-8.035016966431822,12,-7.820467165385115,14
2025-04-08,-7.287263687197286,-7.577028875551657,12,-7.464139110050716,14
2025-04-09,-7.167014962280521,-6.676326770444085,12,-6.626988038909389,14
2025-04-10,-7.777788884630375,-6.891670788058804,12,-6.8089436348627554,14
2025-04-11,-7.413189676387737,-6.982837843271527,12,-6.805121206018936,14
2025-04-12,-8.268721841318316,-6.987884610424134,12,-7.004284980752558,14
2025-04-13,-9.681279444888752,-7.3652307688104495,12,-7.158043214656983,14
2025-04-14,-9.171548905690758,-8.098659262712166,12,-8.027601329561351,14
2025-04-15,-9.01552740253416,-7.689388658179164,12,-7.8192236254642635,14
2025-04-16,-7.457356285992482,-7.502416109889432,12,-7.659701885713526,14
2025-04-17,-6.979201722253075,-7.396282348251576,12,-7.318178605156936,14
2025-04-18,-7.403345870725576,-7.251851932190946,12,-7.372576480662279,14
2025-04-19,-8.021045389721651,-7.6775171809612095,12,-7.5821873083213465,14
2025-04-20,-7.797960553044787,-8.549121915920464,12,-8.451171559641281,14
2025-04-21,-8.912576429259436,-8.507433561178251,12,-8.523160140989567,14
2025-04-22,-8.579169330655771,-7.838463206021612,12,-7.79587602968626,14
2025-04-23,-7.92097208375074,-7.205159405205103,12,-7.264741020446704,14
2025-04-24,-8.087519781534887,-7.270938928292703,12,-7.396492315069416,14
2025-04-25,-8.023455793775357,-7.243392049957958,12,-7.28660645453223,14
2025-04-26,-8.09456339337235,-7.4179856597044695,12,-7.498997021767755,14
2025-04-27,-8.294066343106515,-7.342103466912387,12,-7.27502110701833,14
2025-04-28,-9.46541060137628,-8.43786868185045,12,-8.556417130484794,14
2025-04-29,-8.596552100361416,-8.023601173691562,12,-8.011379201071355,14
2025-04-30,-8.166003817373237,-7.360963245081617,12,-7.36991412461103,14
2025-05-01,-8.013724640481898,-7.629699829392729,12,-7.561651458523292,14
2025-05-02,-7.894201229610753,-7.674863747091798,12,-7.55095779626561,14
2025-05-03,-7.474703553304063,-7.494046682345741,12,-7.6673055173530456,14
2025-05-04,-7.7544076279684,-7.726313545601155,12,-7.823998209818699,14
2025-05-05,-8.51169203750711,-8.647388246220425,12,-8.402326577329996,14
2025-05-06,-7.894756830708296,-8.263356558154378,12,-8.364547872389611,14
2025-05-07,-7.171315375183232,-7.5035328140826145,12,-7.291510916464923,14
2025-05-08,-7.898122089143746,-7.170109595187395,12,-7.247213856436035,14
2025-05-09,-8.318310440418038,-7.26964560435972,12,-7.198325600474257,14
2025-05-10,-7.7147571999584414,-7.462006539201235,12,-7.407533321603549,14
2025-05-11,-8.244800643227538,-7.603794585913257,12,-7.44574331866403,14
2025-05-12,-8.88548365814237,-8.46081505229851,12,-8.426482742720237,14
2025-05-13,-7.9130966647344225,-8.006275219867293,12,-7.885348905059395,14
2025-05-14,-7.475391981698435,-7.529322528287918,12,-7.447580451243773,14
2025-05-15,-7.413492676031776,-7.505563331411926,12,-7.457736151629473,14
2025-05-16,-6.9048202411259405,-7.462387835242393,12,-7.3570397899355475,14
2025-05-17,-7.5998782354004675,-7.487267579292978,12,-7.559402598590806,14
2025-05-18,-7.443883442529285,-7.769881132269557,12,-7.998088778567258,14
2025-05-19,-8.225636513265073,-8.612484217605008,12,-8.598123081607824,14
2025-05-20,-8.196992018610825,-8.056645578257726,12,-8.0621561988352,14
2025-05-21,-8.288440304342084,-7.383738804115045,12,-7.41205970520448,14
2025-05-22,-7.940076582517803,-7.369256433024785,12,-7.42203319519269,14
2025-05-23,-8.336031186903472,-7.223130104212378,12,-7.347736598716171,14
2025-05-24,-7.769467517478563,-7.385707664054686,12,-7.379540417449299,14
2025-05-25,-7.728674501465333,-7.494055890955171,12,-7.4495728090429445,14
2025-05-26,-8.421598154519437,-8.13763282992995,12,-8.398085718060342,14
2025-05-27,-8.743472246073782,-8.141342521491135,12,-8.24934862591976,14
2025-05-28,-8.184430028615092,-8.021756688646152,12,-8.03707370187504,14
2025-05-29,-8.331213911925008,-7.431751768710781,12,-7.468790518987667,14
2025-05-30,-8.71279939743139,-7.404795507952428,12,-7.607571494210476,14
2025-05-31,-7.51988335958094,-7.7156346372129425,12,-7.757290502209596,14
2025-06-01,-8.345664194572562,-7.601642182295132,12,-7.6610950808879945,14
2025-06-02,-9.05218826005398,-8.486639608120143,12,-8.400634734015064,14
2025-06-03,-9.384555576107418,-8.28315556626474,12,-8.284308914313364,14
2025-06-04,-7.968985833169205,-7.638613224130571,12,-7.6662654845641995,14
2025-06-05,-8.125005944838898,-7.657702747014855,12,-7.744736020419623,14
2025-06-06,-8.19082610478049,-7.711806694286687,12,-7.660980725637652,14
2025-06-07,-7.927023759209108,-7.654708462023163,12,-7.668636488939112,14
2025-06-08,-7.443188684929166,-7.7934410573903445,12,-7.756698988928832,14
2025-06-09,-9.05726972859608,-8.712152376110222,12,-8.692172490478606,14
2025-06-10,-8.953471985164441,-8.279372631926377,12,-8.231630901539377,14
2025-06-11,-8.110641264350848,-7.71957164841842,12,-7.611046833197446,14
2025-06-12,-7.806286485181062,-7.697498881733773,12,-7.674157162611226,14
2025-06-13,-7.866192379807445,-7.54737185311348,12,-7.596553491944447,14
2025-06-14,-8.633468871743753,-7.63974665662468,12,-7.522371385988686,14
2025-06-15,-7.900331132706684,-7.635734057643625,12,-7.559457073238212,14
2025-06-16,-7.967196587131996,-8.425236502228518,12,-8.705965254053924,14
2025-06-17,-7.027680658640498,-8.443574572857173,12,-8.407293138598629,14
2025-06-18,-7.236497370232764,-7.676130009005566,12,-7.6296418179173155,14
2025-06-19,-8.149886293035856,-7.52274962385864,12,-7.694880483658089,14
2025-06-20,-8.176305065875129,-7.815922381734846,12,-7.643494080682659,14
2025-06-21,-8.376095118293176,-7.860437263362697,12,-8.03516569382185,14
2025-06-22,-8.542770722531861,-7.714709132484394,12,-7.808721963185995,14
2025-06-23,-10.649971722513076,-8.159340736640292,12,-8.116163979498332,14
2025-06-24,-9.316586495538738,-8.051827638180637,12,-8.040252877966726,14
2025-06-25,-8.62277199796468,-7.652917150711862,12,-7.647749696187866,14
